Game,Home,Away
001,Santana / AP,G.A.S. / RR
002,Tocantinópolis / TO,Picos / PI
003,Real Ariquemes / RO,Brasiliense / DF
004,Aquidauanense / MS,Rio Branco / ES
005,G.A.S. / RR,Santana / AP
006,Picos / PI,Tocantinópolis / TO
007,Brasiliense / DF,Real Ariquemes / RO
008,Rio Branco / ES,Aquidauanense / MS
009,G.A.S. / RR,Penarol / AM
010,Fast Clube / AM,Ypiranga / AP
011,Castanhal / PA,Galvez / AC
012,Atlético / AC,São Raimundo / RR
013,Galvez / AC,G.A.S. / RR
014,Ypiranga / AP,Atlético / AC
015,Penarol / AM,Castanhal / PA
016,São Raimundo / RR,Fast Clube / AM
017,G.A.S. / RR,Ypiranga / AP
018,Castanhal / PA,São Raimundo / RR
019,Fast Clube / AM,Penarol / AM
020,Galvez / AC,Atlético / AC
021,G.A.S. / RR,Castanhal / PA
022,Ypiranga / AP,São Raimundo / RR
023,Penarol / AM,Galvez / AC
024,Atlético / AC,Fast Clube / AM
025,São Raimundo / RR,G.A.S. / RR
026,Castanhal / PA,Ypiranga / AP
027,Atlético / AC,Penarol / AM
028,Fast Clube / AM,Galvez / AC
029,G.A.S. / RR,Fast Clube / AM
030,Penarol / AM,Ypiranga / AP
031,Castanhal / PA,Atlético / AC
032,Galvez / AC,São Raimundo / RR
033,Atlético / AC,G.A.S. / RR
034,Ypiranga / AP,Galvez / AC
035,Fast Clube / AM,Castanhal / PA
036,São Raimundo / RR,Penarol / AM
037,G.A.S. / RR,Atlético / AC
038,Galvez / AC,Ypiranga / AP
039,Castanhal / PA,Fast Clube / AM
040,Penarol / AM,São Raimundo / RR
041,Fast Clube / AM,G.A.S. / RR
042,Ypiranga / AP,Penarol / AM
043,Atlético / AC,Castanhal / PA
044,São Raimundo / RR,Galvez / AC
045,Sampaio / RR,São Raimundo / RR
046,Ypiranga / AP,Castanhal / PA
047,Penarol / AM,Atlético / AC
048,Galvez / AC,Fast Clube / AM
049,Castanhal / PA,Sampaio / RR
050,São Raimundo / RR,Ypiranga / AP
051,Galvez / AC,Penarol / AM
052,Fast Clube / AM,Atlético / AC
053,Ypiranga / AP,Sampaio / RR
054,São Raimundo / RR,Castanhal / PA
055,Penarol / AM,Fast Clube / AM
056,Atlético / AC,Galvez / AC
057,Sampaio / RR,Galvez / AC
058,Atlético / AC,Ypiranga / AP
059,Castanhal / PA,Penarol / AM
060,Fast Clube / AM,São Raimundo / RR
061,Penarol / AM,Sampaio / RR
062,Ypiranga / AP,Fast Clube / AM
063,Galvez / AC,Castanhal / PA
064,São Raimundo / RR,Atlético / AC
065,Imperatriz / MA,Palmas / TO
066,Guarany / CE,Paragominas / PA
067,Juventude / MA,4 de Julho / PI
068,Tocantinópolis / TO,Moto Club / MA
069,4 de Julho / PI,Imperatriz / MA
070,Paragominas / PA,Tocantinópolis / TO
071,Palmas / TO,Juventude / MA
072,Moto Club / MA,Guarany / CE
073,Imperatriz / MA,Paragominas / PA
074,Juventude / MA,Moto Club / MA
075,Guarany / CE,Palmas / TO
076,4 de Julho / PI,Tocantinópolis / TO
077,Imperatriz / MA,Juventude / MA
078,Paragominas / PA,Moto Club / MA
079,Palmas / TO,4 de Julho / PI
080,Tocantinópolis / TO,Guarany / CE
081,Moto Club / MA,Imperatriz / MA
082,Juventude / MA,Paragominas / PA
083,Tocantinópolis / TO,Palmas / TO
084,Guarany / CE,4 de Julho / PI
085,Imperatriz / MA,Guarany / CE
086,Palmas / TO,Paragominas / PA
087,Juventude / MA,Tocantinópolis / TO
088,4 de Julho / PI,Moto Club / MA
089,Tocantinópolis / TO,Imperatriz / MA
090,Paragominas / PA,4 de Julho / PI
091,Guarany / CE,Juventude / MA
092,Moto Club / MA,Palmas / TO
093,Imperatriz / MA,Tocantinópolis / TO
094,4 de Julho / PI,Paragominas / PA
095,Juventude / MA,Guarany / CE
096,Palmas / TO,Moto Club / MA
097,Guarany / CE,Imperatriz / MA
098,Paragominas / PA,Palmas / TO
099,Tocantinópolis / TO,Juventude / MA
100,Moto Club / MA,4 de Julho / PI
101,Imperatriz / MA,Moto Club / MA
102,Paragominas / PA,Juventude / MA
103,Palmas / TO,Tocantinópolis / TO
104,4 de Julho / PI,Guarany / CE
105,Juventude / MA,Imperatriz / MA
106,Moto Club / MA,Paragominas / PA
107,4 de Julho / PI,Palmas / TO
108,Guarany / CE,Tocantinópolis / TO
109,Paragominas / PA,Imperatriz / MA
110,Moto Club / MA,Juventude / MA
111,Palmas / TO,Guarany / CE
112,Tocantinópolis / TO,4 de Julho / PI
113,Imperatriz / MA,4 de Julho / PI
114,Tocantinópolis / TO,Paragominas / PA
115,Juventude / MA,Palmas / TO
116,Guarany / CE,Moto Club / MA
117,Palmas / TO,Imperatriz / MA
118,Paragominas / PA,Guarany / CE
119,4 de Julho / PI,Juventude / MA
120,Moto Club / MA,Tocantinópolis / TO
121,Treze / PB,ABC / RN
122,América / RN,Central / PE
123,Sousa / PB,Atlético / CE
124,Caucaia / CE,Campinense / PB
125,Atlético / CE,Treze / PB
126,Central / PE,Caucaia / CE
127,ABC / RN,Sousa / PB
128,Campinense / PB,América / RN
129,Treze / PB,Central / PE
130,Sousa / PB,Campinense / PB
131,América / RN,ABC / RN
132,Atlético / CE,Caucaia / CE
133,Treze / PB,Sousa / PB
134,Central / PE,Campinense / PB
135,ABC / RN,Atlético / CE
136,Caucaia / CE,América / RN
137,Campinense / PB,Treze / PB
138,Sousa / PB,Central / PE
139,Caucaia / CE,ABC / RN
140,América / RN,Atlético / CE
141,Treze / PB,América / RN
142,ABC / RN,Central / PE
143,Sousa / PB,Caucaia / CE
144,Atlético / CE,Campinense / PB
145,Caucaia / CE,Treze / PB
146,Central / PE,Atlético / CE
147,América / RN,Sousa / PB
148,Campinense / PB,ABC / RN
149,Treze / PB,Caucaia / CE
150,Atlético / CE,Central / PE
151,Sousa / PB,América / RN
152,ABC / RN,Campinense / PB
153,América / RN,Treze / PB
154,Central / PE,ABC / RN
155,Caucaia / CE,Sousa / PB
156,Campinense / PB,Atlético / CE
157,Treze / PB,Campinense / PB
158,Central / PE,Sousa / PB
159,ABC / RN,Caucaia / CE
160,Atlético / CE,América / RN
161,Sousa / PB,Treze / PB
162,Campinense / PB,Central / PE
163,Atlético / CE,ABC / RN
164,América / RN,Caucaia / CE
165,Central / PE,Treze / PB
166,Campinense / PB,Sousa / PB
167,ABC / RN,América / RN
168,Caucaia / CE,Atlético / CE
169,Treze / PB,Atlético / CE
170,Caucaia / CE,Central / PE
171,Sousa / PB,ABC / RN
172,América / RN,Campinense / PB
173,ABC / RN,Treze / PB
174,Central / PE,América / RN
175,Atlético / CE,Sousa / PB
176,Campinense / PB,Caucaia / CE
177,Bahia de Feira / BA,Sergipe / SE
178,Itabaiana / SE,Juazeirense / BA
179,Retrô / PE,Murici / AL
180,ASA / AL,Atlético / BA
181,Murici / AL,Bahia de Feira / BA
182,Juazeirense / BA,ASA / AL
183,Sergipe / SE,Retrô / PE
184,Atlético / BA,Itabaiana / SE
185,Bahia de Feira / BA,Juazeirense / BA
186,Retrô / PE,Atlético / BA
187,Itabaiana / SE,Sergipe / SE
188,Murici / AL,ASA / AL
189,Bahia de Feira / BA,Retrô / PE
190,Juazeirense / BA,Atlético / BA
191,Sergipe / SE,Murici / AL
192,ASA / AL,Itabaiana / SE
193,Atlético / BA,Bahia de Feira / BA
194,Retrô / PE,Juazeirense / BA
195,ASA / AL,Sergipe / SE
196,Itabaiana / SE,Murici / AL
197,Bahia de Feira / BA,Itabaiana / SE
198,Sergipe / SE,Juazeirense / BA
199,Retrô / PE,ASA / AL
200,Murici / AL,Atlético / BA
201,ASA / AL,Bahia de Feira / BA
202,Juazeirense / BA,Murici / AL
203,Itabaiana / SE,Retrô / PE
204,Atlético / BA,Sergipe / SE
205,Bahia de Feira / BA,ASA / AL
206,Murici / AL,Juazeirense / BA
207,Retrô / PE,Itabaiana / SE
