Game,Home,Away,Date,Time,Stadium
001,Trem / AP,Atlético / AC,22/05/2017,20:30,Milton de Souza Correia / Macapa
002,Princesa do Solimões / AM,Real Desportivo / RO,21/05/2017,17:00,Gilberto Mestrinho / Manacapuru
003,São Raimundo / PA,Gurupi / TO,21/05/2017,16:00,Estadual de Santarém (jader Barbalho) / Santarém
004,Bare / RR,Fast Clube / AM,21/05/2017,18:30,Vila Olímpica Roberto Marinho / Boa Vista
005,Rio Branco / AC,São Raimundo / RR,21/05/2017,18:00,Arena da Floresta / Rio Branco
006,Genus / RO,S. Francisco / PA,21/05/2017,19:00,Aluizio Pinheiro Ferreira / Porto Velho
007,Tocantins / TO,Altos / PI,21/05/2017,16:00,Castanheirão / 
008,Cordino / MA,Santos / AP,21/05/2017,15:30,Leandro Silva / 
009,Ríver / PI,Guarany / CE,21/05/2017,16:00,Lindolfo Monteiro / Teresina
010,Potiguar / RN,Maranhão / MA,21/05/2017,17:00,Edgar Borges Montenegro / Assu
011,Guarani / CE,América / PE,21/05/2017,16:00,Antônio Moreno de Melo / Iguatu
012,Parnahyba / PI,Globo / RN,21/05/2017,16:00,Mão Santa / Parnaiba
013,Coruripe / AL,Juazeirense / BA,21/05/2017,16:00,Gerson Amaral / Coruripe
014,Sousa / PB,Central / PE,21/05/2017,17:00,Antônio Mariz / Sousa
015,Itabaiana / SE,Fluminense de Feira / BA,21/05/2017,16:00,Etelvino Mendonça / Itabaiana
016,Atlético / PE,Campinense / PB,21/05/2017,16:00,Paulo Petribu / 
017,América / RN,Murici / AL,21/05/2017,16:00,Arena das Dunas / Natal
018,Jacobina / BA,Sergipe / SE,21/05/2017,16:00,José Rocha / 
019,Comercial / MS,Sinop / MT,21/05/2017,17:00,Estádio Pedro Pedrossian / Campo Grande
020,Ceilândia / DF,Anápolis / GO,21/05/2017,16:00,Mª de Lourdes Abadia / Ceilândia
021,União de Rondonópolis / MT,7 de Setembro / MS,21/05/2017,19:00,Luthero Lopes / Rondonopolis
022,Portuguesa / RJ,URT / MG,21/05/2017,15:00,Guilherme da Silveira Filho / Rio de Janeiro
023,Itumbiara / GO,Audax / SP,21/05/2017,16:00,Juscelino Kubitschek de Oliveira / Itumbiara
024,Villa Nova / MG,Bangu / RJ,21/05/2017,16:00,Castor Cifuentes / Nova Lima
025,Portuguesa / SP,Desportiva / ES,21/05/2017,19:00,Oswaldo Teixeira Duarte / São Paulo
026,Espirito Santo / ES,Red Bull Brasil / SP,21/05/2017,16:30,Kleber José de Andrade / Cariacica
027,Caldense / MG,Boavista / RJ,21/05/2017,17:00,Ronaldo Junqueira / Pocos de Caldas
028,Operário / PR,Brusque / SC,21/05/2017,15:30,Germano Kruger / Ponta Grossa
029,XV de Piracicaba / SP,São Paulo / RS,21/05/2017,16:00,Barão de Serra Negra / Piracicaba
030,Novo Hamburgo / RS,Sao Bernardo / SP,21/05/2017,16:00,Estádio do Vale / Novo Hamburgo
031,Internacional / SC,Foz do Iguaçu / PR,21/05/2017,16:00,Vidal Ramos Júnior / Lages
032,Ituano / SP,São José / RS,21/05/2017,16:00,Novelli Junior / Itu
033,Metropolitano / SC,PSTC / PR,21/05/2017,16:00,Complexo Esportivo do Sesi / Blumenau
034,Aparecidense / GO,Luziânia / DF,22/05/2017,19:30,Anibal Batista de Toledo / Aparecida de Goiânia
035,Altos / PI,Cordino / MA,27/05/2017,17:00,Lindolfo Monteiro / Teresina
036,Juazeirense / BA,Sousa / PB,27/05/2017,18:30,Adauto Moraes / Juazeiro
037,Anápolis / GO,Comercial / MS,27/05/2017,16:00,Jonas Ferreira Duarte / Anápolis
038,Luziânia / DF,União de Rondonópolis / MT,27/05/2017,16:00,Zequinha Roriz / Luziania
039,Bangu / RJ,Portuguesa / SP,27/05/2017,15:00,Guilherme da Silveira Filho / Rio de Janeiro
