Game,Home,Away,Date,Time,Stadium
041,Atlético Goianiense / GO,Retrô / PE,12/03/2025,21:30,Antônio Accioly / Goiania
042,CSA / AL,Tuna Luso / PA,13/03/2025,21:30,Rei Pelé / Maceio
043,Nova Iguaçu / RJ,Vasco da Gama / RJ,05/03/2025,21:30,Nilton Santos / Rio de Janeiro
044,Operário / PR,Tombense / MG,12/03/2025,19:30,Germano Kruger / Ponta Grossa
045,Athletico Paranaense / PR,Guarany / RS,13/03/2025,19:30,Ligga Arena / Curitiba
046,Maracana / CE,Ceilândia / DF,12/03/2025,20:00,Horácio Domingos de Sousa / Horizonte
047,Capital / DF,Gazin Porto Velho / RO,12/03/2025,20:00,Jk Paranoá / Brasilia
048,Ceará / CE,Confiança / SE,12/03/2025,21:30,Governador Plácido Aderaldo Castelo / Fortaleza
049,Maringa / PR,União Atlético Clube / TO,06/03/2025,19:30,Willie Davids / Maringa
050,Botafogo / PB,Concordia Atlético Clube / SC,11/03/2025,21:30,José Américo de Almeida Filho / Joao Pessoa
051,Athletic / MG,Grêmio / RS,12/03/2025,19:30,Estádio Joaquim Portugal  / Sao Joao del Rei
052,Vitória / BA,Náutico / PE,12/03/2025,19:00,Manoel Barradas / Salvador
053,Red Bull Bragantino / SP,São José / RS,11/03/2025,21:30,Nabi Abi Chedid / Braganca Paulista
054,Remo / PA,Criciúma / SC,11/03/2025,19:30,Olímpico do Pará / Belem
055,Aparecidense / GO,Cascavel / PR,04/03/2025,21:30,Anibal Batista de Toledo / Aparecida de Goiania
056,Vila Nova / GO,Rio Branco / ES,13/03/2025,21:30,Serra Dourada / Goiania
057,Atlético Mineiro / MG,Manaus / AM,05/03/2025,19:30,Magalhães Pinto / Belo Horizonte
058,Olaria / RJ,Brusque / SC,06/03/2025,21:30,Luso Brasileiro / Rio de Janeiro
059,Caxias / RS,Fluminense / RJ,05/03/2025,19:00,Francisco Stédile / Caxias do Sul
060,Ceov Operário / MT,Gremio Novorizontino - / SP,11/03/2025,19:00,Eurico Gaspar Dutra / Cuiaba
061,Operário / PR,Vasco da Gama / RJ,01/05/2025,16:00,Germano Kruger / Ponta Grossa
062,Fluminense / RJ,Aparecidense / GO,29/04/2025,21:30,Jornalista Mário Filho / Rio de Janeiro
063,Paysandu / PA,Bahia / BA,30/04/2025,21:30,Olímpico do Pará / Belem
064,Botafogo / RJ,Capital / DF,30/04/2025,19:00,Nilton Santos / Rio de Janeiro
065,Internacional / RS,Maracana / CE,29/04/2025,19:00,José Pinheiro Borda / Porto Alegre
066,Retrô / PE,Fortaleza Ec / CE,29/04/2025,19:00,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata
067,Brusque / SC,Athletico Paranaense / PR,01/05/2025,16:00,Arena Joinville / Joinville
068,Ceará / CE,Palmeiras / SP,30/04/2025,19:30,Governador Plácido Aderaldo Castelo / Fortaleza
069,Maringa / PR,Atlético Mineiro / MG,29/04/2025,19:30,Willie Davids / Maringa
070,Botafogo Pb / PB,Flamengo / RJ,01/05/2025,20:00,Governador João Castelo / Sao Luis
071,São Paulo / SP,Náutico / PE,29/04/2025,21:30,Cícero Pompeu de Toledo / Sao Paulo
072,Cruzeiro / MG,Vila Nova / GO,01/05/2025,21:30,Magalhães Pinto / Belo Horizonte
073,Santos / SP,CRB / AL,01/05/2025,18:00,Urbano Caldeira / Santos
074,Gremio Novorizontino - / SP,Corinthians / SP,30/04/2025,21:30,Dr. Jorge Ismael de Biasi / Novo Horizonte
075,Criciúma / SC,Red Bull Bragantino / SP,01/05/2025,18:30,Heriberto Hulse / Criciuma
076,CSA / AL,Grêmio / RS,30/04/2025,21:30,Rei Pelé / Maceio
077,Vasco da Gama / RJ,Operário / PR,20/05/2025,19:00,São Januário / Rio de Janeiro
078,Aparecidense / GO,Fluminense / RJ,21/05/2025,19:30,Estádio Nacional Mané Garrincha / Brasilia
079,Bahia / BA,Paysandu / PA,21/05/2025,19:30,Octávio Mangabeira / Salvador
080,Capital / DF,Botafogo / RJ,22/05/2025,21:30,Estádio Nacional Mané Garrincha / Brasilia
081,Maracana / CE,Internacional / RS,22/05/2025,19:00,Orlando Scarpelli / Florianopolis
082,Fortaleza Ec / CE,Retrô / PE,21/05/2025,19:00,Governador Plácido Aderaldo Castelo / Fortaleza
083,Athletico Paranaense / PR,Brusque / SC,20/05/2025,19:30,Ligga Arena / Curitiba
084,Palmeiras / SP,Ceará / CE,22/05/2025,19:30,Allianz Parque / Sao Paulo
085,Atlético Mineiro / MG,Maringa / PR,21/05/2025,21:30,ARENA MRV / Belo Horizonte
086,Flamengo / RJ,Botafogo Pb / PB,21/05/2025,21:30,Jornalista Mário Filho / Rio de Janeiro
087,Náutico / PE,São Paulo / SP,20/05/2025,21:30,Eládio de Barros Carvalho / Recife
088,Vila Nova / GO,Cruzeiro / MG,22/05/2025,19:00,Serra Dourada / Goiania
089,CRB / AL,Santos / SP,22/05/2025,21:30,Rei Pelé / Maceio
090,Corinthians / SP,Gremio Novorizontino - / SP,21/05/2025,21:30,Arena Corinthians / Sao Paulo
091,Red Bull Bragantino / SP,Criciúma / SC,22/05/2025,21:30,Estádio Municipal Cícero de Souza Marques / Braganca Paulista
092,Grêmio / RS,CSA / AL,20/05/2025,21:30,Arena do Grêmio / Porto Alegre
