Game,Home,Away
001,Flamengo / RJ,Atlético / MG
002,Botafogo / RJ,Bahia / BA
003,Palmeiras / SP,Vasco da Gama / RJ
004,Santos / SP,Red Bull Red Bull Bragantino / SP
005,Corinthians / SP,Atlético / GO
006,Grêmio / RS,Fluminense / RJ
007,Sport / PE,Ceará / CE
008,Coritiba / PR,Internacional / RS
009,Fortaleza / CE,Athletico Paranaense / PR
010,Goiás / GO,São Paulo / SP
011,Fluminense / RJ,Palmeiras / SP
012,Vasco da Gama / RJ,Sport / PE
013,São Paulo / SP,Fortaleza / CE
014,Red Bull Red Bull Bragantino / SP,Botafogo / RJ
015,Atlético / MG,Corinthians / SP
016,Internacional / RS,Santos / SP
017,Bahia / BA,Coritiba / PR
018,Athletico Paranaense / PR,Goiás / GO
019,Ceará / CE,Grêmio / RS
020,Atlético / GO,Flamengo / RJ
021,Fluminense / RJ,Internacional / RS
022,Vasco da Gama / RJ,São Paulo / SP
023,Palmeiras / SP,Goiás / GO
024,Santos / SP,Athletico Paranaense / PR
025,Atlético / MG,Ceará / CE
026,Grêmio / RS,Corinthians / SP
027,Bahia / BA,Red Bull Red Bull Bragantino / SP
028,Coritiba / PR,Flamengo / RJ
029,Fortaleza / CE,Botafogo / RJ
030,Atlético / GO,Sport / PE
031,Flamengo / RJ,Grêmio / RS
032,Botafogo / RJ,Atlético / MG
033,São Paulo / SP,Bahia / BA
034,Red Bull Red Bull Bragantino / SP,Fluminense / RJ
035,Corinthians / SP,Coritiba / PR
036,Internacional / RS,Atlético / GO
037,Sport / PE,Santos / SP
038,Athletico Paranaense / PR,Palmeiras / SP
039,Ceará / CE,Vasco da Gama / RJ
040,Goiás / GO,Fortaleza / CE
041,Flamengo / RJ,Botafogo / RJ
042,Vasco da Gama / RJ,Grêmio / RS
043,Palmeiras / SP,Santos / SP
044,Red Bull Red Bull Bragantino / SP,Coritiba / PR
045,Corinthians / SP,Fortaleza / CE
046,Internacional / RS,Atlético / MG
047,Sport / PE,São Paulo / SP
048,Athletico Paranaense / PR,Fluminense / RJ
049,Ceará / CE,Bahia / BA
050,Goiás / GO,Atlético / GO
051,Fluminense / RJ,Vasco da Gama / RJ
052,Botafogo / RJ,Internacional / RS
053,São Paulo / SP,Corinthians / SP
054,Santos / SP,Flamengo / RJ
055,Atlético / MG,Athletico Paranaense / PR
056,Grêmio / RS,Goiás / GO
057,Bahia / BA,Palmeiras / SP
058,Coritiba / PR,Sport / PE
059,Fortaleza / CE,Red Bull Red Bull Bragantino / SP
060,Atlético / GO,Ceará / CE
061,Fluminense / RJ,Atlético / GO
062,Botafogo / RJ,Coritiba / PR
063,Palmeiras / SP,Internacional / RS
064,Santos / SP,Vasco da Gama / RJ
065,Atlético / MG,São Paulo / SP
066,Grêmio / RS,Sport / PE
067,Bahia / BA,Flamengo / RJ
068,Athletico Paranaense / PR,Red Bull Red Bull Bragantino / SP
069,Ceará / CE,Fortaleza / CE
070,Goiás / GO,Corinthians / SP
071,Flamengo / RJ,Fortaleza / CE
072,Vasco da Gama / RJ,Athletico Paranaense / PR
073,São Paulo / SP,Fluminense / RJ
074,Red Bull Red Bull Bragantino / SP,Palmeiras / SP
075,Corinthians / SP,Botafogo / RJ
076,Internacional / RS,Bahia / BA
077,Sport / PE,Goiás / GO
078,Coritiba / PR,Atlético / MG
079,Ceará / CE,Santos / SP
080,Atlético / GO,Grêmio / RS
081,Fluminense / RJ,Flamengo / RJ
082,Vasco da Gama / RJ,Atlético / GO
083,São Paulo / SP,Red Bull Red Bull Bragantino / SP
084,Santos / SP,Atlético / MG
085,Corinthians / SP,Palmeiras / SP
086,Internacional / RS,Ceará / CE
087,Bahia / BA,Grêmio / RS
088,Athletico Paranaense / PR,Botafogo / RJ
089,Fortaleza / CE,Sport / PE
090,Goiás / GO,Coritiba / PR
091,Fluminense / RJ,Corinthians / SP
092,Botafogo / RJ,Vasco da Gama / RJ
093,Palmeiras / SP,Sport / PE
094,Santos / SP,São Paulo / SP
095,Atlético / MG,Red Bull Red Bull Bragantino / SP
096,Grêmio / RS,Fortaleza / CE
097,Bahia / BA,Atlético / GO
098,Athletico Paranaense / PR,Coritiba / PR
099,Ceará / CE,Flamengo / RJ
100,Goiás / GO,Internacional / RS
101,Flamengo / RJ,Goiás / GO
102,Botafogo / RJ,Santos / SP
103,São Paulo / SP,Athletico Paranaense / PR
104,Red Bull Red Bull Bragantino / SP,Ceará / CE
105,Corinthians / SP,Bahia / BA
106,Grêmio / RS,Palmeiras / SP
107,Sport / PE,Fluminense / RJ
108,Coritiba / PR,Vasco da Gama / RJ
109,Fortaleza / CE,Internacional / RS
110,Atlético / GO,Atlético / MG
111,Fluminense / RJ,Coritiba / PR
112,Vasco da Gama / RJ,Red Bull Red Bull Bragantino / SP
113,Palmeiras / SP,Flamengo / RJ
114,Santos / SP,Fortaleza / CE
115,Atlético / MG,Grêmio / RS
116,Internacional / RS,São Paulo / SP
117,Sport / PE,Corinthians / SP
118,Athletico Paranaense / PR,Bahia / BA
119,Ceará / CE,Goiás / GO
120,Atlético / GO,Botafogo / RJ
121,Flamengo / RJ,Athletico Paranaense / PR
122,Botafogo / RJ,Fluminense / RJ
123,Palmeiras / SP,Ceará / CE
124,Red Bull Red Bull Bragantino / SP,Corinthians / SP
125,Atlético / MG,Vasco da Gama / RJ
126,Grêmio / RS,Internacional / RS
127,Bahia / BA,Sport / PE
128,Coritiba / PR,São Paulo / SP
129,Fortaleza / CE,Atlético / GO
130,Goiás / GO,Santos / SP
131,Flamengo / RJ,Sport / PE
132,Botafogo / RJ,Palmeiras / SP
133,São Paulo / SP,Atlético / GO
134,Red Bull Red Bull Bragantino / SP,Internacional / RS
135,Corinthians / SP,Santos / SP
136,Grêmio / RS,Coritiba / PR
137,Bahia / BA,Vasco da Gama / RJ
138,Athletico Paranaense / PR,Ceará / CE
139,Fortaleza / CE,Atlético / MG
140,Goiás / GO,Fluminense / RJ
141,Fluminense / RJ,Bahia / BA
142,Vasco da Gama / RJ,Flamengo / RJ
143,Palmeiras / SP,São Paulo / SP
144,Santos / SP,Grêmio / RS
145,Atlético / MG,Goiás / GO
146,Internacional / RS,Athletico Paranaense / PR
147,Sport / PE,Botafogo / RJ
148,Coritiba / PR,Fortaleza / CE
149,Ceará / CE,Corinthians / SP
150,Atlético / GO,Red Bull Red Bull Bragantino / SP
151,Flamengo / RJ,Red Bull Red Bull Bragantino / SP
152,Vasco da Gama / RJ,Fortaleza / CE
153,Palmeiras / SP,Coritiba / PR
154,Santos / SP,Atlético / GO
155,Atlético / MG,Fluminense / RJ
