Game,Home,Away,Date,Time,Stadium
074,América F.c. / RN,Corinthians / SP,01/05/2024,20:00,Arena das Dunas / Natal
075,Brusque / SC,Atlético / GO,01/05/2024,16:00,Arena Joinville / Joinville
076,Atlético Mineiro / MG,Sport / PE,30/04/2024,21:30,ARENA MRV / Belo Horizonte
077,Grêmio / RS,Operário / PR,14/07/2024,11:00,Francisco Stédile / Caxias do Sul
078,Criciúma / SC,Bahia / BA,23/05/2024,19:00,Heriberto Hulse / Criciuma
079,Fluminense / RJ,Sampaio Corrêa / MA,22/05/2024,19:00,Jornalista Mário Filho / Rio de Janeiro
080,Red Bull Bragantino / SP,Sousa / PB,21/05/2024,19:30,Nabi Abi Chedid / Braganca Paulista
081,Cuiabá / MT,Goiás / GO,23/05/2024,19:30,Arena Pantanal / Cuiaba
082,Vitória / BA,Botafogo / RJ,22/05/2024,19:00,Manoel Barradas / Salvador
083,Vasco da Gama / RJ,Fortaleza / CE,21/05/2024,21:30,São Januário / Rio de Janeiro
084,Amazonas / AM,Flamengo / RJ,22/05/2024,21:30,Arena da Amazônia / Manaus
085,São Paulo / SP,Aguia de Maraba / PA,23/05/2024,21:30,Cícero Pompeu de Toledo / Sao Paulo
086,Botafogo / SP,Palmeiras / SP,23/05/2024,19:00,Santa Cruz / Ribeirao Preto
087,Athletico Paranaense / PR,Ypiranga / RS,13/07/2024,18:00,Ligga Arena / Curitiba
088,Juventude / RS,Internacional / RS,13/07/2024,16:00,Alfredo Jaconi / Caxias do Sul
089,Ceará / CE,CRB / AL,23/05/2024,21:30,Governador Plácido Aderaldo Castelo / Fortaleza
090,Corinthians / SP,América F.c. / RN,22/05/2024,20:00,Arena Corinthians / Sao Paulo
091,Atlético / GO,Brusque / SC,22/05/2024,19:00,Antônio Accioly / Goiania
092,Sport / PE,Atlético Mineiro / MG,22/05/2024,20:00,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata
093,Flamengo / RJ,Palmeiras / SP,31/07/2024,20:00,Jornalista Mário Filho / Rio de Janeiro
094,Atlético Goianiense / GO,Vasco da Gama / RJ,31/07/2024,21:30,Antônio Accioly / Goiania
095,Athletico Paranaense / PR,Red Bull Bragantino / SP,31/07/2024,19:00,Ligga Arena / Curitiba
096,São Paulo / SP,Goiás / GO,30/07/2024,20:00,Cícero Pompeu de Toledo / Sao Paulo
097,CRB / AL,Atlético Mineiro / MG,31/07/2024,19:00,Rei Pelé / Maceio
098,Botafogo / RJ,Bahia / BA,30/07/2024,21:30,Nilton Santos / Rio de Janeiro
099,Corinthians / SP,Grêmio / RS,31/07/2024,21:30,Arena Corinthians / Sao Paulo
100,Juventude / RS,Fluminense / RJ,01/08/2024,19:00,Alfredo Jaconi / Caxias do Sul
101,Palmeiras / SP,Flamengo / RJ,07/08/2024,20:00,Allianz Parque / Sao Paulo
102,Vasco da Gama / RJ,Atlético Goianiense / GO,06/08/2024,21:45,São Januário / Rio de Janeiro
103,Red Bull Bragantino / SP,Athletico Paranaense / PR,07/08/2024,19:00,Nabi Abi Chedid / Braganca Paulista
104,Goiás / GO,São Paulo / SP,08/08/2024,20:00,Hailé Pinheiro / Goiania
105,Atlético Mineiro / MG,CRB / AL,07/08/2024,19:00,ARENA MRV / Belo Horizonte
106,Bahia / BA,Botafogo / RJ,07/08/2024,19:00,Octávio Mangabeira / Salvador
107,Grêmio / RS,Corinthians / SP,07/08/2024,21:30,Major Antônio Couto Pereira / Curitiba
108,Fluminense / RJ,Juventude / RS,07/08/2024,21:30,Jornalista Mário Filho / Rio de Janeiro
109,Vasco da Gama / RJ,Athletico Paranaense / PR,29/08/2024,20:00,São Januário / Rio de Janeiro
110,São Paulo / SP,Atlético Mineiro / MG,28/08/2024,21:30,Cícero Pompeu de Toledo / Sao Paulo
111,Bahia / BA,Flamengo / RJ,28/08/2024,21:30,Octávio Mangabeira / Salvador
112,Juventude / RS,Corinthians / SP,29/08/2024,20:00,Alfredo Jaconi / Caxias do Sul
113,Athletico Paranaense / PR,Vasco da Gama / RJ,11/09/2024,21:30,Ligga Arena / Curitiba
114,Atlético Mineiro / MG,São Paulo / SP,12/09/2024,21:45,ARENA MRV / Belo Horizonte
115,Flamengo / RJ,Bahia / BA,12/09/2024,21:45,Jornalista Mário Filho / Rio de Janeiro
116,Corinthians / SP,Juventude / RS,11/09/2024,21:00,Arena Corinthians / Sao Paulo
117,Atlético Mineiro / MG,Vasco da Gama / RJ,02/10/2024,19:15,ARENA MRV / Belo Horizonte
118,Flamengo / RJ,Corinthians / SP,02/10/2024,21:45,Jornalista Mário Filho / Rio de Janeiro
119,Vasco da Gama / RJ,Atlético Mineiro / MG,19/10/2024,18:30,São Januário / Rio de Janeiro
120,Corinthians / SP,Flamengo / RJ,20/10/2024,16:00,Arena Corinthians / Sao Paulo
121,Flamengo / RJ,Atlético Mineiro / MG,03/11/2024,16:00,Jornalista Mário Filho / Rio de Janeiro
122,Atlético Mineiro / MG,Flamengo / RJ,10/11/2024,16:00,ARENA MRV / Belo Horizonte
