Game,Home,Away,Date,Time,Stadium
244,Goiás / GO,Paysandu / PA,23/09/2017,16:30,Serra Dourada / Goiânia
245,Náutico / PE,Internacional / RS,23/09/2017,16:30,Luíz José de Lacerda / Caruaru
246,Figueirense / SC,ABC / RN,23/09/2017,16:30,Orlando Scarpelli / Florianopolis
247,Londrina / PR,Santa Cruz / PE,22/09/2017,21:30,Jacy Scaff / Londrina
248,CRB / AL,Criciúma / SC,23/09/2017,16:30,Rei Pelé / Maceió
249,Luverdense / MT,Oeste / SP,22/09/2017,21:30,Passo das Emas / Lucas do Rio Verde
250,Ceará / CE,Brasil / RS,23/09/2017,19:00,Governador Plácido Aderaldo Castelo / Fortaleza
251,Santa Cruz / PE,Ceará / CE,26/09/2017,19:15,José do Rego Maciel / Recife
252,Criciúma / SC,Figueirense / SC,26/09/2017,19:15,Heriberto Hulse / Criciuma
253,Brasil / RS,Luverdense / MT,26/09/2017,19:15,Bento da Silva Freitas / Pelotas
254,Vila Nova / GO,CRB / AL,26/09/2017,20:30,Serra Dourada / Goiânia
255,Oeste / SP,Londrina / PR,26/09/2017,20:30,Arena Barueri / Barueri
256,Paraná / PR,Náutico / PE,26/09/2017,20:30,Durival Britto E Silva / Curitiba
257,Boa / MG,Goiás / GO,26/09/2017,20:30,Dilzon Luís de Melo / Varginha
258,Paysandu / PA,Guarani / SP,26/09/2017,21:30,Leônidas Sobré de Castro / Belem
259,Internacional / RS,América / MG,27/09/2017,19:30,José Pinheiro Borda / Porto Alegre
260,ABC / RN,Juventude / RS,26/09/2017,21:30,Arena das Dunas / Natal
261,Figueirense / SC,Paraná / PR,29/09/2017,19:15,Orlando Scarpelli / Florianopolis
262,Londrina / PR,CRB / AL,29/09/2017,20:30,Jacy Scaff / Londrina
263,ABC / RN,Goiás / GO,29/09/2017,20:30,Maria Lamas Farache / Natal
264,Juventude / RS,Paysandu / PA,29/09/2017,21:30,Alfredo Jaconi / Caxias do Sul
265,Internacional / RS,Santa Cruz / PE,30/09/2017,16:30,José Pinheiro Borda / Porto Alegre
266,Vila Nova / GO,Brasil / RS,30/09/2017,16:30,Serra Dourada / Goiânia
267,América / MG,Oeste / SP,01/10/2017,11:00,Raimundo Sampaio / Belo Horizonte
268,Náutico / PE,Boa / MG,30/09/2017,16:30,Luíz José de Lacerda / Caruaru
269,Guarani / SP,Criciúma / SC,30/09/2017,19:00,Brinco de Ouro da Princesa / Campinas
270,Luverdense / MT,Ceará / CE,30/09/2017,19:00,Passo das Emas / Lucas do Rio Verde
271,Ceará / CE,Vila Nova / GO,03/10/2017,19:15,Governador Plácido Aderaldo Castelo / Fortaleza
272,Paraná / PR,Internacional / RS,03/10/2017,20:30,Joaquim Américo Guimarães / Curitiba
273,Brasil / RS,Juventude / RS,03/10/2017,21:30,Bento da Silva Freitas / Pelotas
274,Boa / MG,Paysandu / PA,06/10/2017,19:15,Dilzon Luís de Melo / Varginha
275,Goiás / GO,Náutico / PE,06/10/2017,21:30,Serra Dourada / Goiânia
276,CRB / AL,ABC / RN,06/10/2017,20:30,Rei Pelé / Maceió
277,Criciúma / SC,Londrina / PR,07/10/2017,16:30,Heriberto Hulse / Criciuma
278,Oeste / SP,Guarani / SP,07/10/2017,16:30,Arena Barueri / Barueri
279,Santa Cruz / PE,América / MG,07/10/2017,19:00,José do Rego Maciel / Recife
280,Luverdense / MT,Figueirense / SC,07/10/2017,19:00,Passo das Emas / Lucas do Rio Verde
281,Internacional / RS,Brasil / RS,09/10/2017,20:00,José Pinheiro Borda / Porto Alegre
282,Paysandu / PA,CRB / AL,13/10/2017,19:15,Leônidas Sobré de Castro / Belem
