Game,Home,Away,Date,Time,Stadium
069,Ferroviário / CE,Tocantinópolis / TO,21/05/2023,17:00,Presidente Vargas / Fortaleza
070,Caucaia / CE,Atlético / CE,21/05/2023,16:00,Raimundo de Oliveira / Caucaia
071,Parnahyba / PI,Fluminense / PI,21/05/2023,17:00,Pedro Alelaf / Parnaiba
072,Cordino / MA,Maranhão / MA,20/05/2023,17:00,Leandro Cláudio da Silva / Barra do Corda
073,Nacional / PB,Sousa / PB,21/05/2023,16:00,José Cavalcanti / Patos
074,Santa Cruz / PE,Campinense / PB,21/05/2023,16:00,José do Rêgo Maciel / Recife
075,Globo / RN,Potiguar / RN,21/05/2023,16:00,Manoel Dantas Barretto / Ceara-Mirim
076,Iguatu / CE,Pacajus / CE,20/05/2023,16:00,Antônio Moreno de Melo / Iguatu
077,Bahia de Feira / BA,Retrô / PE,20/05/2023,17:00,Professor Jodilton Souza   / Feira de Santana
078,Jacuipense / BA,Atlético / BA,21/05/2023,16:00,Eliel Martins / Riachao do Jacuipe
079,Falcon / SE,Sergipe / SE,20/05/2023,16:00,Lourival Baptista / Aracaju
080,ASA / AL,Cruzeiro / AL,20/05/2023,17:00,Coaracy da Mata Fonseca / Arapiraca
081,Ceilândia / DF,Real Ariquemes / RO,20/05/2023,15:30,Mª de Lourdes Abadia / Ceilândia
082,Interporto / TO,Brasiliense / DF,20/05/2023,16:00,General Sampaio / Porto Nacional
083,Anápolis / GO,Ipora / GO,20/05/2023,17:00,Jonas Ferreira Duarte / Anapolis
084,União de Rondonópolis / MT,Operário Ceov / MT,20/05/2023,16:00,Luthero Lopes / Rondonopolis
085,Nova Iguaçu / RJ,Santo André / SP,20/05/2023,15:00,Jânio Moraes / Nova Iguacu
086,Portuguesa / RJ,Resende / RJ,20/05/2023,18:00,Luso Brasileiro / Rio de Janeiro
087,Ec Democrata / MG,Atlhetic Ce / MG,22/05/2023,20:30,José Mammud Abbas / 
088,Real Noroeste / ES,Vitória / ES,20/05/2023,15:30,José Olimpio da Rocha / Aguia Branca
089,XV de Piracicaba / SP,Crac / GO,20/05/2023,17:00,Barão de Serra Negra / Piracicaba
090,Ferroviária / SP,Inter de Limeira / SP,20/05/2023,17:00,Ademar Pereira de Barros / Araraquara
091,Cascavel / PR,Maringá / PR,20/05/2023,16:00,Arnaldo Busatto / Cascavel
092,Operário / MS,Atlético Patrocinense / MG,21/05/2023,17:00,Jacques da Luz / Campo Grande
093,Aimoré / RS,Caxias / RS,21/05/2023,16:00,João Corrêa da Silveira / Sao Leopoldo
094,Novo Hamburgo / RS,Brasil / RS,21/05/2023,18:00,Estádio do Vale / Novo Hamburgo
095,Sãojoseense / PR,Hercilio Luz / SC,20/05/2023,15:30,Estádio Municipal do Pinhão / Sao Jose dos Pinhais
096,Camboriu / SC,Concordia Atlético Clube / SC,20/05/2023,19:00,Estádio Eduardo Zeferino Tiago / Balneario Camboriu
097,Aguia de Maraba / PA,Sao Francisco / AC,29/05/2023,20:00,Zinho Oliveira / Maraba
098,Humaitá / AC,Tuna Luso / PA,27/05/2023,18:00,Antonio Aquino Lopes / Rio Branco
099,Princesa do Solimões / AM,São Raimundo / RR,28/05/2023,17:00,Gilberto Mestrinho / Manacapuru
100,Trem / AP,Nacional / AM,27/05/2023,16:00,Milton de Souza Correia / Macapa
101,Ferroviário / CE,Caucaia / CE,28/05/2023,17:00,Presidente Vargas / Fortaleza
102,Tocantinópolis / TO,Atlético / CE,28/05/2023,16:00,João Ribeiro / Tocantinopolis
103,Fluminense / PI,Cordino / MA,28/05/2023,15:30,Jose Teixeira dos Santos / Teresina
104,Maranhão / MA,Parnahyba / PI,27/05/2023,16:00,Governador João Castelo / Sao Luis
105,Nacional / PB,Santa Cruz / PE,28/05/2023,16:00,José Cavalcante / Patos
106,Sousa / PB,Campinense / PB,28/05/2023,16:00,Antônio Mariz / Sousa
107,Potiguar / RN,Iguatu / CE,28/05/2023,17:00,Leonardo Nogueira / Mossoro
108,Pacajus / CE,Globo / RN,27/05/2023,19:00,João Ronaldo / Pacajus
109,Bahia de Feira / BA,Jacuipense / BA,27/05/2023,17:00,Professor Jodilton Souza   / Feira de Santana
110,Retrô / PE,Atlético / BA,27/05/2023,17:00,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata
111,Sergipe / SE,ASA / AL,27/05/2023,16:00,Lourival Baptista / Aracaju
112,Cruzeiro / AL,Falcon / SE,28/05/2023,16:00,Coaracy da Mata Fonseca / Arapiraca
113,Ceilândia / DF,Interporto / TO,27/05/2023,15:30,Mª de Lourdes Abadia / Ceilândia
114,Real Ariquemes / RO,Brasiliense / DF,28/05/2023,16:00,Gentil Valério de Lima / Ariquemes
115,Ipora / GO,União de Rondonópolis / MT,28/05/2023,15:30,Francisco José Ferreira / Ipora
116,Operário Ceov / MT,Anápolis / GO,27/05/2023,16:00,Benedito Laurindo de Souza / Varzea Grande
117,Nova Iguaçu / RJ,Portuguesa / RJ,27/05/2023,15:00,Jânio Moraes / Nova Iguacu
118,Santo André / SP,Resende / RJ,27/05/2023,15:00,Bruno José Daniel / Santo Andre
119,Atlhetic Ce / MG,Real Noroeste / ES,27/05/2023,16:00,Estádio Joaquim Portugal  / Sao Joao del Rei
120,Vitória / ES,Ec Democrata / MG,27/05/2023,15:00,Salvador Venâncio da Costa / Vitoria
121,XV de Piracicaba / SP,Ferroviária / SP,27/05/2023,17:00,Barão de Serra Negra / Piracicaba
122,Crac / GO,Inter de Limeira / SP,27/05/2023,18:00,Genervino Evangelista da Fonseca / Catalao
123,Maringá / PR,Operário / MS,27/05/2023,19:00,Willie Davids / Maringa
124,Atlético Patrocinense / MG,Cascavel / PR,27/05/2023,18:00,Pedro Alves do Nascimento / Patrocinio
125,Aimoré / RS,Novo Hamburgo / RS,28/05/2023,16:00,João Corrêa da Silveira / Sao Leopoldo
126,Caxias / RS,Brasil / RS,27/05/2023,15:00,Francisco Stédile / Caxias do Sul
127,Hercilio Luz / SC,Camboriu / SC,27/05/2023,15:00,Aníbal Torres Costa / Tubarao
128,Concordia Atlético Clube / SC,Sãojoseense / PR,28/05/2023,15:00,Domingos Machado de Lima / Concordia
129,Tuna Luso / PA,Aguia de Maraba / PA,04/06/2023,15:00,Francisco Vasques / Belem
130,Sao Francisco / AC,Humaitá / AC,04/06/2023,18:00,Antonio Aquino Lopes / Rio Branco
131,Trem / AP,Princesa do Solimões / AM,05/06/2023,20:00,Milton de Souza Correia / Macapa
132,Nacional / AM,São Raimundo / RR,04/06/2023,16:00,Ismael Benigno / Manaus
133,Atlético / CE,Ferroviário / CE,03/06/2023,15:00,Horácio Domingos de Sousa / Horizonte
134,Caucaia / CE,Tocantinópolis / TO,04/06/2023,16:00,Raimundo de Oliveira / Caucaia
135,Maranhão / MA,Fluminense / PI,03/06/2023,16:00,Governador João Castelo / Sao Luis
136,Parnahyba / PI,Cordino / MA,03/06/2023,19:00,Pedro Alelaf / Parnaiba
137,Campinense / PB,Nacional / PB,01/06/2023,17:00,Ernani Sátyro / Campina Grande
138,Santa Cruz / PE,Sousa / PB,03/06/2023,16:00,José do Rêgo Maciel / Recife
139,Pacajus / CE,Potiguar / RN,03/06/2023,19:00,João Ronaldo / Pacajus
140,Globo / RN,Iguatu / CE,04/06/2023,15:30,Manoel Dantas Barretto / Ceara-Mirim
141,Atlético / BA,Bahia de Feira / BA,03/06/2023,17:00,Antônio Carneiro / Alagoinhas
142,Jacuipense / BA,Retrô / PE,04/06/2023,16:00,Eliel Martins / Riachao do Jacuipe
143,Cruzeiro / AL,Sergipe / SE,03/06/2023,17:00,Coaracy da Mata Fonseca / Arapiraca
144,Falcon / SE,ASA / AL,03/06/2023,16:00,Lourival Baptista / Aracaju
145,Brasiliense / DF,Ceilândia / DF,03/06/2023,16:00,Elmo Serejo Farias / Brasilia
146,Interporto / TO,Real Ariquemes / RO,03/06/2023,16:00,General Sampaio / Porto Nacional
147,Operário Ceov / MT,Ipora / GO,03/06/2023,16:00,Benedito Laurindo de Souza / Varzea Grande
148,Anápolis / GO,União de Rondonópolis / MT,03/06/2023,17:00,Jonas Ferreira Duarte / Anapolis
149,Resende / RJ,Nova Iguaçu / RJ,03/06/2023,15:00,Municipal de Resende / Resende
150,Portuguesa / RJ,Santo André / SP,03/06/2023,18:00,Luso Brasileiro / Rio de Janeiro
151,Vitória / ES,Atlhetic Ce / MG,03/06/2023,15:00,Salvador Venâncio da Costa / Vitoria
152,Ec Democrata / MG,Real Noroeste / ES,04/06/2023,16:00,José Mammud Abbas / 
153,Inter de Limeira / SP,XV de Piracicaba / SP,03/06/2023,16:00,Major José Levy Sobrinho / Limeira
154,Ferroviária / SP,Crac / GO,03/06/2023,17:00,Ademar Pereira de Barros / Araraquara
155,Atlético Patrocinense / MG,Maringá / PR,03/06/2023,18:00,Pedro Alves do Nascimento / Patrocinio
156,Cascavel / PR,Operário / MS,03/06/2023,16:00,Arnaldo Busatto / Cascavel
157,Brasil / RS,Aimoré / RS,04/06/2023,16:00,Bento da Silva Freitas / Pelotas
158,Novo Hamburgo / RS,Caxias / RS,04/06/2023,18:00,Estádio do Vale / Novo Hamburgo
159,Concordia Atlético Clube / SC,Hercilio Luz / SC,04/06/2023,15:00,Domingos Machado de Lima / Concordia
160,Sãojoseense / PR,Camboriu / SC,03/06/2023,15:30,Estádio Municipal do Pinhão / Sao Jose dos Pinhais
161,Aguia de Maraba / PA,Nacional / AM,07/06/2023,20:00,Zinho Oliveira / Maraba
162,Princesa do Solimões / AM,Humaitá / AC,08/06/2023,19:00,Gilberto Mestrinho / Manacapuru
163,Sao Francisco / AC,Trem / AP,08/06/2023,18:00,Antonio Aquino Lopes / Rio Branco
164,São Raimundo / RR,Tuna Luso / PA,07/06/2023,20:00,Flamarion Vasconcelos / Boa Vista
165,Ferroviário / CE,Parnahyba / PI,07/06/2023,20:00,Presidente Vargas / Fortaleza
166,Fluminense / PI,Tocantinópolis / TO,07/06/2023,15:30,Jose Teixeira dos Santos / Teresina
167,Caucaia / CE,Maranhão / MA,08/06/2023,16:00,Raimundo de Oliveira / Caucaia
168,Cordino / MA,Atlético / CE,07/06/2023,19:00,Leandro Cláudio da Silva / Barra do Corda
169,Nacional / PB,Globo / RN,07/06/2023,20:00,José Cavalcante / Patos
170,Potiguar / RN,Sousa / PB,06/06/2023,20:00,Leonardo Nogueira / Mossoro
171,Santa Cruz / PE,Pacajus / CE,08/06/2023,19:30,José do Rêgo Maciel / Recife
172,Iguatu / CE,Campinense / PB,07/06/2023,19:00,Antônio Moreno de Melo / Iguatu
173,Bahia de Feira / BA,Falcon / SE,07/06/2023,19:00,Professor Jodilton Souza   / Feira de Santana
174,Sergipe / SE,Retrô / PE,07/06/2023,20:00,Lourival Baptista / Aracaju
175,Jacuipense / BA,Cruzeiro / AL,08/06/2023,19:00,Eliel Martins / Riachao do Jacuipe
176,ASA / AL,Atlético / BA,07/06/2023,20:00,Coaracy da Mata Fonseca / Arapiraca
177,Ceilândia / DF,Anápolis / GO,07/06/2023,15:30,Mª de Lourdes Abadia / Ceilândia
178,Ipora / GO,Real Ariquemes / RO,07/06/2023,15:30,Francisco José Ferreira / Ipora
179,Interporto / TO,Operário Ceov / MT,07/06/2023,16:00,General Sampaio / Porto Nacional
180,União de Rondonópolis / MT,Brasiliense / DF,07/06/2023,16:00,Luthero Lopes / Rondonopolis
181,Nova Iguaçu / RJ,Ec Democrata / MG,07/06/2023,15:00,Jânio Moraes / Nova Iguacu
182,Atlhetic Ce / MG,Santo André / SP,07/06/2023,19:00,Estádio Joaquim Portugal  / Sao Joao del Rei
183,Portuguesa / RJ,Vitória / ES,07/06/2023,20:00,Luso Brasileiro / Rio de Janeiro
184,Real Noroeste / ES,Resende / RJ,07/06/2023,19:00,José Olimpio da Rocha / Aguia Branca
185,XV de Piracicaba / SP,Cascavel / PR,07/06/2023,20:00,Barão de Serra Negra / Piracicaba
186,Maringá / PR,Crac / GO,07/06/2023,20:00,Willie Davids / Maringa
187,Ferroviária / SP,Atlético Patrocinense / MG,07/06/2023,19:00,Ademar Pereira de Barros / Araraquara
188,Operário / MS,Inter de Limeira / SP,07/06/2023,21:00,Jacques da Luz / Campo Grande
189,Aimoré / RS,Sãojoseense / PR,07/06/2023,20:00,João Corrêa da Silveira / Sao Leopoldo
190,Hercilio Luz / SC,Caxias / RS,07/06/2023,19:00,Aníbal Torres Costa / Tubarao
191,Novo Hamburgo / RS,Concordia Atlético Clube / SC,07/06/2023,20:00,Estádio do Vale / Novo Hamburgo
192,Camboriu / SC,Brasil / RS,07/06/2023,19:00,Estádio Eduardo Zeferino Tiago / Balneario Camboriu
193,Trem / AP,Aguia de Maraba / PA,11/06/2023,16:00,Milton de Souza Correia / Macapa
194,Humaitá / AC,São Raimundo / RR,11/06/2023,18:00,Antonio Aquino Lopes / Rio Branco
195,Nacional / AM,Sao Francisco / AC,11/06/2023,16:00,Ismael Benigno / Manaus
196,Tuna Luso / PA,Princesa do Solimões / AM,11/06/2023,15:00,Francisco Vasques / Belem
197,Maranhão / MA,Ferroviário / CE,11/06/2023,16:00,Governador João Castelo / Sao Luis
198,Tocantinópolis / TO,Cordino / MA,11/06/2023,16:00,João Ribeiro / Tocantinopolis
199,Parnahyba / PI,Caucaia / CE,11/06/2023,17:00,Pedro Alelaf / Parnaiba
200,Atlético / CE,Fluminense / PI,10/06/2023,15:00,Horácio Domingos de Sousa / Horizonte
201,Pacajus / CE,Nacional / PB,11/06/2023,16:00,João Ronaldo / Pacajus
202,Sousa / PB,Iguatu / CE,11/06/2023,16:00,Antônio Mariz / Sousa
203,Globo / RN,Santa Cruz / PE,11/06/2023,15:30,Manoel Dantas Barretto / Ceara-Mirim
204,Campinense / PB,Potiguar / RN,10/06/2023,17:00,Ernani Sátyro / Campina Grande
205,Cruzeiro / AL,Bahia de Feira / BA,11/06/2023,19:00,Coaracy da Mata Fonseca / Arapiraca
206,Retrô / PE,ASA / AL,11/06/2023,17:00,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata
207,Falcon / SE,Jacuipense / BA,11/06/2023,16:00,Lourival Baptista / Aracaju
208,Atlético / BA,Sergipe / SE,10/06/2023,17:00,Antônio Carneiro / Alagoinhas
209,Operário Ceov / MT,Ceilândia / DF,11/06/2023,16:00,Benedito Laurindo de Souza / Varzea Grande
210,Real Ariquemes / RO,União de Rondonópolis / MT,11/06/2023,16:00,Gentil Valério de Lima / Ariquemes
211,Anápolis / GO,Interporto / TO,10/06/2023,17:00,Jonas Ferreira Duarte / Anapolis
212,Brasiliense / DF,Ipora / GO,11/06/2023,16:00,Elmo Serejo Farias / Brasilia
213,Vitória / ES,Nova Iguaçu / RJ,10/06/2023,15:00,Salvador Venâncio da Costa / Vitoria
214,Santo André / SP,Real Noroeste / ES,10/06/2023,15:00,Bruno José Daniel / Santo Andre
215,Ec Democrata / MG,Portuguesa / RJ,11/06/2023,16:00,José Mammud Abbas / 
216,Resende / RJ,Atlhetic Ce / MG,11/06/2023,15:00,Municipal de Resende / Resende
217,Atlético Patrocinense / MG,XV de Piracicaba / SP,10/06/2023,16:00,Pedro Alves do Nascimento / Patrocinio
218,Crac / GO,Operário / MS,10/06/2023,18:00,Genervino Evangelista da Fonseca / Catalao
219,Cascavel / PR,Ferroviária / SP,10/06/2023,16:00,Arnaldo Busatto / Cascavel
220,Inter de Limeira / SP,Maringá / PR,10/06/2023,17:00,Major José Levy Sobrinho / Limeira
221,Concordia Atlético Clube / SC,Aimoré / RS,11/06/2023,15:00,Domingos Machado de Lima / Concordia
222,Caxias / RS,Camboriu / SC,10/06/2023,15:00,Francisco Stédile / Caxias do Sul
223,Sãojoseense / PR,Novo Hamburgo / RS,11/06/2023,15:30,Estádio Municipal do Pinhão / Sao Jose dos Pinhais
224,Brasil / RS,Hercilio Luz / SC,11/06/2023,16:00,Bento da Silva Freitas / Pelotas
225,Aguia de Maraba / PA,Trem / AP,14/06/2023,20:00,Zinho Oliveira / Maraba
226,São Raimundo / RR,Humaitá / AC,14/06/2023,20:00,Flamarion Vasconcelos / Boa Vista
227,Sao Francisco / AC,Nacional / AM,14/06/2023,20:00,Antonio Aquino Lopes / Rio Branco
228,Princesa do Solimões / AM,Tuna Luso / PA,14/06/2023,20:00,Gilberto Mestrinho / Manacapuru
229,Ferroviário / CE,Maranhão / MA,14/06/2023,20:00,Presidente Vargas / Fortaleza
230,Cordino / MA,Tocantinópolis / TO,14/06/2023,18:00,Leandro Cláudio da Silva / Barra do Corda
231,Caucaia / CE,Parnahyba / PI,14/06/2023,15:00,Raimundo de Oliveira / Caucaia
232,Fluminense / PI,Atlético / CE,14/06/2023,15:30,Jose Teixeira dos Santos / Teresina
233,Nacional / PB,Pacajus / CE,14/06/2023,20:00,José Cavalcante / Patos
234,Iguatu / CE,Sousa / PB,15/06/2023,19:00,Antônio Moreno de Melo / Iguatu
235,Santa Cruz / PE,Globo / RN,14/06/2023,20:00,José do Rêgo Maciel / Recife
236,Potiguar / RN,Campinense / PB,14/06/2023,20:00,Manoel Leonardo Nogueira / 
237,Bahia de Feira / BA,Cruzeiro / AL,14/06/2023,19:00,Professor Jodilton Souza   / Feira de Santana
238,ASA / AL,Retrô / PE,14/06/2023,20:00,Coaracy da Mata Fonseca / Arapiraca
239,Jacuipense / BA,Falcon / SE,15/06/2023,19:00,Eliel Martins / Riachao do Jacuipe
240,Sergipe / SE,Atlético / BA,14/06/2023,20:00,Lourival Baptista / Aracaju
241,Ceilândia / DF,Operário Ceov / MT,14/06/2023,15:30,Abadião / Ceilândia
242,União de Rondonópolis / MT,Real Ariquemes / RO,14/06/2023,16:00,Luthero Lopes / Rondonopolis
243,Interporto / TO,Anápolis / GO,14/06/2023,16:00,General Sampaio / Porto Nacional
244,Ipora / GO,Brasiliense / DF,14/06/2023,15:30,Francisco José Ferreira / Ipora
245,Nova Iguaçu / RJ,Vitória / ES,14/06/2023,15:00,Jânio Moraes / Nova Iguacu
246,Real Noroeste / ES,Santo André / SP,14/06/2023,19:00,José Olimpio da Rocha / Aguia Branca
247,Portuguesa / RJ,Ec Democrata / MG,14/06/2023,20:00,Luso Brasileiro / Rio de Janeiro
248,Atlhetic Ce / MG,Resende / RJ,14/06/2023,19:00,Estádio Joaquim Portugal  / Sao Joao del Rei
249,XV de Piracicaba / SP,Atlético Patrocinense / MG,14/06/2023,20:00,Barão de Serra Negra / Piracicaba
250,Operário / MS,Crac / GO,14/06/2023,20:00,Jacques da Luz / Campo Grande
251,Ferroviária / SP,Cascavel / PR,14/06/2023,19:00,José Maria de Campos Maia / Mirassol
252,Maringá / PR,Inter de Limeira / SP,14/06/2023,20:00,Willie Davids / Maringa
253,Aimoré / RS,Concordia Atlético Clube / SC,14/06/2023,19:00,João Corrêa da Silveira / Sao Leopoldo
254,Camboriu / SC,Caxias / RS,14/06/2023,19:00,Estádio Eduardo Zeferino Tiago / Balneario Camboriu
255,Novo Hamburgo / RS,Sãojoseense / PR,14/06/2023,20:00,Estádio do Vale / Novo Hamburgo
256,Hercilio Luz / SC,Brasil / RS,14/06/2023,19:00,Aníbal Torres Costa / Tubarao
257,Nacional / AM,Aguia de Maraba / PA,17/06/2023,16:00,Ismael Benigno / Manaus
258,Humaitá / AC,Princesa do Solimões / AM,17/06/2023,18:00,Antonio Aquino Lopes / Rio Branco
259,Trem / AP,Sao Francisco / AC,18/06/2023,16:00,Milton de Souza Correia / Macapa
260,Tuna Luso / PA,São Raimundo / RR,18/06/2023,15:00,Francisco Vasques / Belem
261,Parnahyba / PI,Ferroviário / CE,17/06/2023,19:00,Pedro Alelaf / Parnaiba
262,Tocantinópolis / TO,Fluminense / PI,17/06/2023,16:00,João Ribeiro / Tocantinopolis
263,Maranhão / MA,Caucaia / CE,17/06/2023,16:00,Governador João Castelo / Sao Luis
264,Atlético / CE,Cordino / MA,18/06/2023,15:00,Horácio Domingos de Sousa / Horizonte
265,Globo / RN,Nacional / PB,18/06/2023,15:30,Manoel Dantas Barretto / Ceara-Mirim
266,Sousa / PB,Potiguar / RN,18/06/2023,16:00,Antônio Mariz / Sousa
267,Pacajus / CE,Santa Cruz / PE,17/06/2023,19:00,João Ronaldo / Pacajus
268,Campinense / PB,Iguatu / CE,20/06/2023,20:00,Ernani Sátyro / Campina Grande
269,Falcon / SE,Bahia de Feira / BA,18/06/2023,16:00,Lourival Baptista / Aracaju
270,Retrô / PE,Sergipe / SE,18/06/2023,17:00,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata
271,Cruzeiro / AL,Jacuipense / BA,18/06/2023,16:00,Coaracy da Mata Fonseca / Arapiraca
272,Atlético / BA,ASA / AL,17/06/2023,17:00,Antônio Carneiro / Alagoinhas
273,Anápolis / GO,Ceilândia / DF,18/06/2023,16:00,Jonas Ferreira Duarte / Anapolis
