Game,Home,Away,Date,Time,Stadium
049,Castanhal / PA,Sampaio / RR,15/08/2021,15:00,Maximino Porpino Filho / Castanhal
050,São Raimundo / RR,Ypiranga / AP,14/08/2021,17:00,Flamarion Vasconcelos / Boa Vista
051,Galvez / AC,Penarol / AM,15/08/2021,17:00,Arena Acreana / Rio Branco
052,Fast Clube / AM,Atlético / AC,14/08/2021,18:00,Ismael Benigno / Manaus
053,Ypiranga / AP,Sampaio / RR,22/08/2021,18:00,Milton de Souza Correia / Macapa
054,São Raimundo / RR,Castanhal / PA,21/08/2021,17:00,Flamarion Vasconcelos / Boa Vista
055,Penarol / AM,Fast Clube / AM,22/08/2021,16:00,Floro de Mendonça / Itacoatiara
056,Atlético / AC,Galvez / AC,22/08/2021,17:30,Antonio Aquino Lopes / Rio Branco
057,Sampaio / RR,Galvez / AC,28/08/2021,18:00,Flamarion Vasconcelos / Boa Vista
058,Atlético / AC,Ypiranga / AP,29/08/2021,18:00,Antonio Aquino Lopes / Rio Branco
059,Castanhal / PA,Penarol / AM,29/08/2021,15:00,Maximino Porpino Filho / Castanhal
060,Fast Clube / AM,São Raimundo / RR,28/08/2021,18:00,Ismael Benigno / Manaus
061,Penarol / AM,Sampaio / RR,05/09/2021,17:00,Ismael Benigno / Manaus
062,Ypiranga / AP,Fast Clube / AM,05/09/2021,17:00,Milton de Souza Correia / Macapa
063,Galvez / AC,Castanhal / PA,05/09/2021,17:00,Arena Acreana / Rio Branco
064,São Raimundo / RR,Atlético / AC,05/09/2021,17:00,Flamarion Vasconcelos / Boa Vista
065,Imperatriz / MA,Palmas / TO,06/06/2021,16:00,Frei Epifânio D´abadia / Imperatriz
066,Guarany / CE,Paragominas / PA,05/06/2021,15:00,Plácido Aderaldo Castelo / Sobral
067,Juventude / MA,4 de Julho / PI,05/06/2021,15:00,Estádio Municipal Marcos Pinheiro Neto / Sao Mateus do Maranhao
068,Tocantinópolis / TO,Moto Club / MA,06/06/2021,16:00,João Ribeiro / Tocantinopolis
069,4 de Julho / PI,Imperatriz / MA,12/06/2021,19:00,Arena Ytacoatiara / Piripiri
070,Paragominas / PA,Tocantinópolis / TO,13/06/2021,16:00,Arena do Município Verde / Paragominas
071,Palmas / TO,Juventude / MA,12/06/2021,16:00,Nilton Santos / Palmas
072,Moto Club / MA,Guarany / CE,12/06/2021,15:30,Nhozinho Santos / Sao Luis
073,Imperatriz / MA,Paragominas / PA,19/06/2021,16:00,Frei Epifânio D´abadia / Imperatriz
074,Juventude / MA,Moto Club / MA,20/06/2021,15:30,Estádio Municipal Marcos Pinheiro Neto / Sao Mateus do Maranhao
075,Guarany / CE,Palmas / TO,19/06/2021,15:00,Plácido Aderaldo Castelo / Sobral
076,4 de Julho / PI,Tocantinópolis / TO,19/06/2021,16:00,Arena Ytacoatiara / Piripiri
077,Imperatriz / MA,Juventude / MA,26/06/2021,16:00,Frei Epifânio D´abadia / Imperatriz
078,Paragominas / PA,Moto Club / MA,27/06/2021,16:00,Arena do Município Verde / Paragominas
079,Palmas / TO,4 de Julho / PI,26/06/2021,16:00,Nilton Santos / Palmas
080,Tocantinópolis / TO,Guarany / CE,27/06/2021,16:00,João Ribeiro / Tocantinopolis
081,Moto Club / MA,Imperatriz / MA,04/07/2021,15:30,Nhozinho Santos / Sao Luis
082,Juventude / MA,Paragominas / PA,03/07/2021,15:30,Estádio Municipal Marcos Pinheiro Neto / Sao Mateus do Maranhao
083,Tocantinópolis / TO,Palmas / TO,03/07/2021,16:00,João Ribeiro / Tocantinopolis
084,Guarany / CE,4 de Julho / PI,03/07/2021,15:00,Plácido Aderaldo Castelo / Sobral
085,Imperatriz / MA,Guarany / CE,10/07/2021,16:00,Frei Epifânio D´abadia / Imperatriz
086,Palmas / TO,Paragominas / PA,10/07/2021,16:00,Nilton Santos / Palmas
087,Juventude / MA,Tocantinópolis / TO,11/07/2021,15:30,Estádio Municipal Marcos Pinheiro Neto / Sao Mateus do Maranhao
088,4 de Julho / PI,Moto Club / MA,10/07/2021,16:00,Arena Ytacoatiara / Piripiri
089,Tocantinópolis / TO,Imperatriz / MA,17/07/2021,16:00,João Ribeiro / Tocantinopolis
090,Paragominas / PA,4 de Julho / PI,18/07/2021,16:00,Arena do Município Verde / Paragominas
091,Guarany / CE,Juventude / MA,17/07/2021,15:00,Plácido Aderaldo Castelo / Sobral
092,Moto Club / MA,Palmas / TO,17/07/2021,15:30,Nhozinho Santos / Sao Luis
093,Imperatriz / MA,Tocantinópolis / TO,24/07/2021,16:00,Frei Epifânio D´abadia / Imperatriz
094,4 de Julho / PI,Paragominas / PA,24/07/2021,16:00,Arena Ytacoatiara / Piripiri
095,Juventude / MA,Guarany / CE,24/07/2021,15:30,Estádio Municipal Marcos Pinheiro Neto / Sao Mateus do Maranhao
096,Palmas / TO,Moto Club / MA,24/07/2021,15:30,Nilton Santos / Palmas
097,Guarany / CE,Imperatriz / MA,31/07/2021,15:00,Plácido Aderaldo Castelo / Sobral
098,Paragominas / PA,Palmas / TO,01/08/2021,16:00,Arena do Município Verde / Paragominas
099,Tocantinópolis / TO,Juventude / MA,31/07/2021,16:00,João Ribeiro / Tocantinopolis
100,Moto Club / MA,4 de Julho / PI,31/07/2021,15:30,Nhozinho Santos / Sao Luis
101,Imperatriz / MA,Moto Club / MA,07/08/2021,16:00,Frei Epifânio D´abadia / Imperatriz
102,Paragominas / PA,Juventude / MA,08/08/2021,16:00,Arena do Município Verde / Paragominas
103,Palmas / TO,Tocantinópolis / TO,07/08/2021,15:30,Nilton Santos / Palmas
104,4 de Julho / PI,Guarany / CE,07/08/2021,16:00,Arena Ytacoatiara / Piripiri
105,Juventude / MA,Imperatriz / MA,14/08/2021,15:30,Estádio Municipal Marcos Pinheiro Neto / Sao Mateus do Maranhao
106,Moto Club / MA,Paragominas / PA,14/08/2021,15:30,Nhozinho Santos / Sao Luis
107,4 de Julho / PI,Palmas / TO,14/08/2021,16:00,Arena Ytacoatiara / Piripiri
108,Guarany / CE,Tocantinópolis / TO,14/08/2021,15:00,Plácido Aderaldo Castelo / Sobral
109,Paragominas / PA,Imperatriz / MA,21/08/2021,18:00,Arena do Município Verde / Paragominas
110,Moto Club / MA,Juventude / MA,21/08/2021,15:30,Nhozinho Santos / Sao Luis
111,Palmas / TO,Guarany / CE,21/08/2021,15:30,Nilton Santos / Palmas
112,Tocantinópolis / TO,4 de Julho / PI,21/08/2021,16:00,João Ribeiro / Tocantinopolis
113,Imperatriz / MA,4 de Julho / PI,28/08/2021,16:00,Frei Epifânio D´abadia / Imperatriz
114,Tocantinópolis / TO,Paragominas / PA,28/08/2021,16:00,João Ribeiro / Tocantinopolis
115,Juventude / MA,Palmas / TO,28/08/2021,15:30,Estádio Municipal Marcos Pinheiro Neto / Sao Mateus do Maranhao
116,Guarany / CE,Moto Club / MA,28/08/2021,15:00,Plácido Aderaldo Castelo / Sobral
117,Palmas / TO,Imperatriz / MA,04/09/2021,15:00,Nilton Santos / Palmas
118,Paragominas / PA,Guarany / CE,04/09/2021,15:00,Arena do Município Verde / Paragominas
119,4 de Julho / PI,Juventude / MA,04/09/2021,15:00,Arena Ytacoatiara / Piripiri
120,Moto Club / MA,Tocantinópolis / TO,04/09/2021,15:00,Nhozinho Santos / Sao Luis
121,Treze / PB,ABC / RN,06/06/2021,16:00,Ernani Sátyro / Campina Grande
122,América / RN,Central / PE,05/06/2021,15:00,Arena das Dunas / Natal
123,Sousa / PB,Atlético / CE,05/06/2021,16:00,Antônio Mariz / Sousa
124,Caucaia / CE,Campinense / PB,06/06/2021,16:00,Raimundo de Oliveira / Caucaia
125,Atlético / CE,Treze / PB,12/06/2021,15:00,Horácio Domingos de Sousa / Horizonte
126,Central / PE,Caucaia / CE,13/06/2021,15:00,Luíz José de Lacerda / Caruaru
127,ABC / RN,Sousa / PB,13/06/2021,16:00,Maria Lamas Farache / Natal
128,Campinense / PB,América / RN,13/06/2021,15:00,Ernani Sátyro / Campina Grande
129,Treze / PB,Central / PE,20/06/2021,16:00,Ernani Sátyro / Campina Grande
130,Sousa / PB,Campinense / PB,23/06/2021,16:00,Antônio Mariz / Sousa
131,América / RN,ABC / RN,20/06/2021,16:00,Arena das Dunas / Natal
132,Atlético / CE,Caucaia / CE,20/06/2021,15:00,Horácio Domingos de Sousa / Horizonte
133,Treze / PB,Sousa / PB,27/06/2021,16:00,Ernani Sátyro / Campina Grande
134,Central / PE,Campinense / PB,27/06/2021,15:00,Luíz José de Lacerda / Caruaru
135,ABC / RN,Atlético / CE,27/06/2021,15:00,Maria Lamas Farache / Natal
136,Caucaia / CE,América / RN,26/06/2021,16:00,Raimundo de Oliveira / Caucaia
137,Campinense / PB,Treze / PB,03/07/2021,15:00,Ernani Sátyro / Campina Grande
138,Sousa / PB,Central / PE,04/07/2021,16:00,Antônio Mariz / Sousa
139,Caucaia / CE,ABC / RN,03/07/2021,16:00,Raimundo de Oliveira / Caucaia
140,América / RN,Atlético / CE,03/07/2021,15:00,Arena das Dunas / Natal
141,Treze / PB,América / RN,11/07/2021,16:00,Ernani Sátyro / Campina Grande
142,ABC / RN,Central / PE,11/07/2021,16:00,Maria Lamas Farache / Natal
143,Sousa / PB,Caucaia / CE,10/07/2021,16:00,Antônio Mariz / Sousa
144,Atlético / CE,Campinense / PB,10/07/2021,15:00,Horácio Domingos de Sousa / Horizonte
145,Caucaia / CE,Treze / PB,17/07/2021,16:00,Raimundo de Oliveira / Caucaia
146,Central / PE,Atlético / CE,18/07/2021,15:00,Luíz José de Lacerda / Caruaru
147,América / RN,Sousa / PB,17/07/2021,15:00,Arena das Dunas / Natal
148,Campinense / PB,ABC / RN,17/07/2021,15:00,Ernani Sátyro / Campina Grande
149,Treze / PB,Caucaia / CE,25/07/2021,16:00,Ernani Sátyro / Campina Grande
150,Atlético / CE,Central / PE,24/07/2021,15:00,Horácio Domingos de Sousa / Horizonte
151,Sousa / PB,América / RN,24/07/2021,16:00,Antônio Mariz / Sousa
152,ABC / RN,Campinense / PB,24/07/2021,16:00,Maria Lamas Farache / Natal
153,América / RN,Treze / PB,31/07/2021,15:00,Arena das Dunas / Natal
154,Central / PE,ABC / RN,01/08/2021,16:00,Luíz José de Lacerda / Caruaru
155,Caucaia / CE,Sousa / PB,31/07/2021,16:00,Raimundo de Oliveira / Caucaia
156,Campinense / PB,Atlético / CE,31/07/2021,15:00,Ernani Sátyro / Campina Grande
157,Treze / PB,Campinense / PB,08/08/2021,16:00,Ernani Sátyro / Campina Grande
158,Central / PE,Sousa / PB,08/08/2021,15:00,Luíz José de Lacerda / Caruaru
159,ABC / RN,Caucaia / CE,09/08/2021,16:00,Maria Lamas Farache / Natal
160,Atlético / CE,América / RN,07/08/2021,15:00,Horácio Domingos de Sousa / Horizonte
161,Sousa / PB,Treze / PB,14/08/2021,16:00,Antônio Mariz / Sousa
162,Campinense / PB,Central / PE,14/08/2021,15:00,Ernani Sátyro / Campina Grande
163,Atlético / CE,ABC / RN,15/08/2021,15:00,Horácio Domingos de Sousa / Horizonte
164,América / RN,Caucaia / CE,13/08/2021,15:00,Arena das Dunas / Natal
165,Central / PE,Treze / PB,22/08/2021,15:00,Luíz José de Lacerda / Caruaru
166,Campinense / PB,Sousa / PB,21/08/2021,15:00,Ernani Sátyro / Campina Grande
167,ABC / RN,América / RN,22/08/2021,16:00,Maria Lamas Farache / Natal
168,Caucaia / CE,Atlético / CE,20/08/2021,16:00,Raimundo de Oliveira / Caucaia
169,Treze / PB,Atlético / CE,29/08/2021,16:00,Ernani Sátyro / Campina Grande
170,Caucaia / CE,Central / PE,27/08/2021,16:00,Raimundo de Oliveira / Caucaia
171,Sousa / PB,ABC / RN,28/08/2021,16:00,Antônio Mariz / Sousa
172,América / RN,Campinense / PB,28/08/2021,15:00,Arena das Dunas / Natal
173,ABC / RN,Treze / PB,05/09/2021,15:00,Maria Lamas Farache / Natal
174,Central / PE,América / RN,05/09/2021,15:00,Luíz José de Lacerda / Caruaru
175,Atlético / CE,Sousa / PB,05/09/2021,15:00,Horácio Domingos de Sousa / Horizonte
176,Campinense / PB,Caucaia / CE,05/09/2021,15:00,Ernani Sátyro / Campina Grande
177,Bahia de Feira / BA,Sergipe / SE,05/06/2021,16:00,Professor Jodilton Souza   / Feira de Santana
178,Itabaiana / SE,Juazeirense / BA,06/06/2021,16:00,Etelvino Mendonça / Itabaiana
179,Retrô / PE,Murici / AL,06/06/2021,16:00,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata
180,ASA / AL,Atlético / BA,06/06/2021,16:00,Coaracy da Mata Fonseca / Arapiraca
181,Murici / AL,Bahia de Feira / BA,12/06/2021,16:00,José Gomes da Costa / Murici
182,Juazeirense / BA,ASA / AL,13/06/2021,16:00,Adauto Moraes / Juazeiro
183,Sergipe / SE,Retrô / PE,13/06/2021,15:00,Lourival Baptista / Aracaju
184,Atlético / BA,Itabaiana / SE,12/06/2021,16:00,Antônio Carneiro / Alagoinhas
185,Bahia de Feira / BA,Juazeirense / BA,19/06/2021,16:00,Professor Jodilton Souza   / Feira de Santana
186,Retrô / PE,Atlético / BA,20/06/2021,16:00,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata
187,Itabaiana / SE,Sergipe / SE,20/06/2021,16:00,Etelvino Mendonça / Itabaiana
188,Murici / AL,ASA / AL,19/06/2021,16:00,José Gomes da Costa / Murici
189,Bahia de Feira / BA,Retrô / PE,27/06/2021,16:00,Professor Jodilton Souza   / Feira de Santana
190,Juazeirense / BA,Atlético / BA,27/06/2021,16:00,Adauto Moraes / Juazeiro
191,Sergipe / SE,Murici / AL,27/06/2021,16:00,Lourival Baptista / Aracaju
192,ASA / AL,Itabaiana / SE,27/06/2021,16:00,Coaracy da Mata Fonseca / Arapiraca
193,Atlético / BA,Bahia de Feira / BA,03/07/2021,16:00,Antônio Carneiro / Alagoinhas
194,Retrô / PE,Juazeirense / BA,04/07/2021,16:00,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata
195,ASA / AL,Sergipe / SE,03/07/2021,16:00,Coaracy da Mata Fonseca / Arapiraca
196,Itabaiana / SE,Murici / AL,04/07/2021,16:00,Etelvino Mendonça / Itabaiana
197,Bahia de Feira / BA,Itabaiana / SE,11/07/2021,16:00,Professor Jodilton Souza   / Feira de Santana
198,Sergipe / SE,Juazeirense / BA,11/07/2021,16:00,Lourival Baptista / Aracaju
199,Retrô / PE,ASA / AL,11/07/2021,16:00,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata
200,Murici / AL,Atlético / BA,10/07/2021,16:00,José Gomes da Costa / Murici
201,ASA / AL,Bahia de Feira / BA,18/07/2021,16:00,Coaracy da Mata Fonseca / Arapiraca
202,Juazeirense / BA,Murici / AL,17/07/2021,16:00,Adauto Moraes / Juazeiro
203,Itabaiana / SE,Retrô / PE,18/07/2021,16:00,Etelvino Mendonça / Itabaiana
204,Atlético / BA,Sergipe / SE,18/07/2021,16:00,Antônio Carneiro / Alagoinhas
205,Bahia de Feira / BA,ASA / AL,25/07/2021,16:00,Professor Jodilton Souza   / Feira de Santana
206,Murici / AL,Juazeirense / BA,24/07/2021,16:00,José Gomes da Costa / Murici
207,Retrô / PE,Itabaiana / SE,25/07/2021,16:00,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata
208,Sergipe / SE,Atlético / BA,25/07/2021,16:00,Lourival Baptista / Aracaju
209,Itabaiana / SE,Bahia de Feira / BA,01/08/2021,16:00,Etelvino Mendonça / Itabaiana
210,Juazeirense / BA,Sergipe / SE,31/07/2021,16:00,Adauto Moraes / Juazeiro
211,ASA / AL,Retrô / PE,01/08/2021,16:00,Coaracy da Mata Fonseca / Arapiraca
212,Atlético / BA,Murici / AL,31/07/2021,16:00,Antônio Carneiro / Alagoinhas
213,Bahia de Feira / BA,Atlético / BA,08/08/2021,16:00,Professor Jodilton Souza   / Feira de Santana
214,Juazeirense / BA,Retrô / PE,08/08/2021,16:00,Adauto Moraes / Juazeiro
215,Sergipe / SE,ASA / AL,08/08/2021,16:00,Lourival Baptista / Aracaju
216,Murici / AL,Itabaiana / SE,07/08/2021,15:00,Estádio da UNIVERSIDADE FEDERAL DE ALAGOAS / Maceio
217,Retrô / PE,Bahia de Feira / BA,15/08/2021,16:00,Adelmar da Costa Carvalho / Recife
218,Atlético / BA,Juazeirense / BA,14/08/2021,16:00,Estádio Municipal Antônio Carneiro Neto / Cruz do Espirito Santo
219,Murici / AL,Sergipe / SE,14/08/2021,15:00,Estádio da UNIVERSIDADE FEDERAL DE ALAGOAS / Maceio
220,Itabaiana / SE,ASA / AL,15/08/2021,16:00,Paulo Barreto de Menezes / Lagarto
221,Juazeirense / BA,Bahia de Feira / BA,21/08/2021,16:00,Adauto Moraes / Juazeiro
222,Atlético / BA,Retrô / PE,21/08/2021,16:00,Antônio Carneiro / Alagoinhas
223,Sergipe / SE,Itabaiana / SE,22/08/2021,16:00,Lourival Baptista / Aracaju
224,ASA / AL,Murici / AL,22/08/2021,16:00,Coaracy da Mata Fonseca / Arapiraca
225,Bahia de Feira / BA,Murici / AL,29/08/2021,16:00,Professor Jodilton Souza   / Feira de Santana
226,ASA / AL,Juazeirense / BA,29/08/2021,16:00,Coaracy da Mata Fonseca / Arapiraca
227,Retrô / PE,Sergipe / SE,29/08/2021,16:00,Adelmar da Costa Carvalho / Recife
228,Itabaiana / SE,Atlético / BA,29/08/2021,16:00,Paulo Barreto de Menezes / Lagarto
229,Sergipe / SE,Bahia de Feira / BA,05/09/2021,16:00,Lourival Baptista / Aracaju
230,Juazeirense / BA,Itabaiana / SE,05/09/2021,16:00,Adauto Moraes / Juazeiro
231,Murici / AL,Retrô / PE,05/09/2021,16:00,José Gomes da Costa / Murici
232,Atlético / BA,ASA / AL,05/09/2021,16:00,Antônio Carneiro / Alagoinhas
233,União de Rondonópolis / MT,Porto Velho / RO,06/06/2021,16:00,Luthero Lopes / Rondonopolis
234,Jaraguá / GO,Gama / DF,05/06/2021,15:30,Amintas de Freitas / Jaragua
235,Brasiliense / DF,Goianesia / GO,05/06/2021,15:00,Ciro Machado do Espirito Santo  / Brasilia
236,Aparecidense / GO,Nova Mutum / MT,06/06/2021,16:00,Anibal Batista de Toledo / Aparecida de Goiania
237,Goianesia / GO,União de Rondonópolis / MT,13/06/2021,16:00,Waldeir José de Oliveira / Goianesia
238,Gama / DF,Aparecidense / GO,12/06/2021,15:30,Abadião / Ceilândia
239,Porto Velho / RO,Brasiliense / DF,13/06/2021,16:00,Aluizio Pinheiro Ferreira / Porto Velho
240,Nova Mutum / MT,Jaraguá / GO,13/06/2021,16:00,Valdir Doilho Wons / Nova Mutum
241,União de Rondonópolis / MT,Gama / DF,19/06/2021,16:00,Luthero Lopes / Rondonopolis
242,Brasiliense / DF,Nova Mutum / MT,19/06/2021,15:00,Elmo Serejo Farias / Brasilia
243,Jaraguá / GO,Porto Velho / RO,19/06/2021,15:30,Amintas de Freitas / Jaragua
244,Goianesia / GO,Aparecidense / GO,19/06/2021,16:00,Waldeir José de Oliveira / Goianesia
245,União de Rondonópolis / MT,Brasiliense / DF,26/06/2021,16:00,Luthero Lopes / Rondonopolis
246,Gama / DF,Nova Mutum / MT,26/06/2021,15:30,Abadião / Ceilândia
247,Porto Velho / RO,Goianesia / GO,26/06/2021,16:00,Aluizio Pinheiro Ferreira / Porto Velho
248,Aparecidense / GO,Jaraguá / GO,26/06/2021,16:00,Anibal Batista de Toledo / Aparecida de Goiania
249,Nova Mutum / MT,União de Rondonópolis / MT,04/07/2021,16:00,Valdir Doilho Wons / Nova Mutum
250,Brasiliense / DF,Gama / DF,03/07/2021,15:00,Elmo Serejo Farias / Brasilia
251,Aparecidense / GO,Porto Velho / RO,03/07/2021,16:00,Anibal Batista de Toledo / Aparecida de Goiania
252,Jaraguá / GO,Goianesia / GO,04/07/2021,15:30,Amintas de Freitas / Jaragua
253,União de Rondonópolis / MT,Jaraguá / GO,10/07/2021,16:00,Luthero Lopes / Rondonopolis
254,Porto Velho / RO,Gama / DF,10/07/2021,16:30,Aluizio Pinheiro Ferreira / Porto Velho
255,Brasiliense / DF,Aparecidense / GO,10/07/2021,15:00,Elmo Serejo Farias / Brasilia
256,Goianesia / GO,Nova Mutum / MT,10/07/2021,16:00,Waldeir José de Oliveira / Goianesia
257,Aparecidense / GO,União de Rondonópolis / MT,17/07/2021,16:00,Anibal Batista de Toledo / Aparecida de Goiania
258,Gama / DF,Goianesia / GO,17/07/2021,15:30,Estádio Nacional Mané Garrincha / Brasilia
259,Jaraguá / GO,Brasiliense / DF,18/07/2021,15:00,Amintas de Freitas / Jaragua
260,Nova Mutum / MT,Porto Velho / RO,18/07/2021,16:00,Valdir Doilho Wons / Nova Mutum
261,União de Rondonópolis / MT,Aparecidense / GO,25/07/2021,16:00,Luthero Lopes / Rondonopolis
262,Goianesia / GO,Gama / DF,24/07/2021,15:00,Waldeir José de Oliveira / Goianesia
263,Brasiliense / DF,Jaraguá / GO,24/07/2021,15:00,Elmo Serejo Farias / Brasilia
264,Porto Velho / RO,Nova Mutum / MT,24/07/2021,16:30,Aluizio Pinheiro Ferreira / Porto Velho
265,Jaraguá / GO,União de Rondonópolis / MT,31/07/2021,15:30,Amintas de Freitas / Jaragua
266,Gama / DF,Porto Velho / RO,31/07/2021,15:00,Estádio Nacional Mané Garrincha / Brasilia
267,Aparecidense / GO,Brasiliense / DF,31/07/2021,16:00,Anibal Batista de Toledo / Aparecida de Goiania
268,Nova Mutum / MT,Goianesia / GO,01/08/2021,16:00,Valdir Doilho Wons / Nova Mutum
269,União de Rondonópolis / MT,Nova Mutum / MT,07/08/2021,16:00,Luthero Lopes / Rondonopolis
270,Gama / DF,Brasiliense / DF,07/08/2021,15:00,Ciro Machado do Espirito Santo  / Brasilia
271,Porto Velho / RO,Aparecidense / GO,07/08/2021,16:30,Aluizio Pinheiro Ferreira / Porto Velho
272,Goianesia / GO,Jaraguá / GO,07/08/2021,16:00,Waldeir José de Oliveira / Goianesia
273,Brasiliense / DF,União de Rondonópolis / MT,14/08/2021,16:00,Elmo Serejo Farias / Brasilia
274,Nova Mutum / MT,Gama / DF,15/08/2021,16:00,Valdir Doilho Wons / Nova Mutum
275,Goianesia / GO,Porto Velho / RO,14/08/2021,16:00,Waldeir José de Oliveira / Goianesia
276,Jaraguá / GO,Aparecidense / GO,14/08/2021,15:30,Amintas de Freitas / Jaragua
277,Gama / DF,União de Rondonópolis / MT,21/08/2021,15:00,Ciro Machado do Espirito Santo  / Brasilia
278,Nova Mutum / MT,Brasiliense / DF,22/08/2021,16:00,Valdir Doilho Wons / Nova Mutum
279,Porto Velho / RO,Jaraguá / GO,21/08/2021,16:30,Aluizio Pinheiro Ferreira / Porto Velho
280,Aparecidense / GO,Goianesia / GO,21/08/2021,16:00,Anibal Batista de Toledo / Aparecida de Goiania
281,União de Rondonópolis / MT,Goianesia / GO,28/08/2021,16:00,Luthero Lopes / Rondonopolis
