Game,Home,Away
001,Flamengo / RJ,Goiás / GO
002,Fluminense / RJ,Figueirense / SC
003,São Paulo / SP,Botafogo / RJ
004,Santos / SP,Sport / PE
005,Athletico Paranaense / PR,Grêmio / RS
006,Atlético / MG,Corinthians / SP
007,Bahia / BA,Cruzeiro / MG
008,Internacional / RS,Vitória / BA
009,Criciúma / SC,Palmeiras / SP
010,Chapecoense / SC,Coritiba / PR
011,Botafogo / RJ,Internacional / RS
012,Sport / PE,Chapecoense / SC
013,Corinthians / SP,Flamengo / RJ
014,Palmeiras / SP,Fluminense / RJ
015,Coritiba / PR,Santos / SP
016,Cruzeiro / MG,São Paulo / SP
017,Vitória / BA,Athletico Paranaense / PR
018,Grêmio / RS,Atlético / MG
019,Figueirense / SC,Bahia / BA
020,Goiás / GO,Criciúma / SC
021,Flamengo / RJ,Palmeiras / SP
022,Fluminense / RJ,Vitória / BA
023,São Paulo / SP,Coritiba / PR
024,Santos / SP,Grêmio / RS
025,Athletico Paranaense / PR,Cruzeiro / MG
026,Atlético / MG,Goiás / GO
027,Bahia / BA,Botafogo / RJ
028,Internacional / RS,Sport / PE
029,Criciúma / SC,Figueirense / SC
030,Chapecoense / SC,Corinthians / SP
031,Botafogo / RJ,Criciúma / SC
032,Fluminense / RJ,Flamengo / RJ
033,São Paulo / SP,Corinthians / SP
034,Palmeiras / SP,Goiás / GO
035,Coritiba / PR,Sport / PE
036,Atlético / MG,Cruzeiro / MG
037,Bahia / BA,Vitória / BA
038,Internacional / RS,Athletico Paranaense / PR
039,Figueirense / SC,Santos / SP
040,Chapecoense / SC,Grêmio / RS
041,Flamengo / RJ,São Paulo / SP
042,Sport / PE,Bahia / BA
043,Corinthians / SP,Figueirense / SC
044,Santos / SP,Atlético / MG
045,Athletico Paranaense / PR,Chapecoense / SC
046,Cruzeiro / MG,Coritiba / PR
047,Vitória / BA,Palmeiras / SP
048,Grêmio / RS,Fluminense / RJ
049,Criciúma / SC,Internacional / RS
050,Goiás / GO,Botafogo / RJ
051,Flamengo / RJ,Bahia / BA
052,Fluminense / RJ,São Paulo / SP
053,Corinthians / SP,Athletico Paranaense / PR
054,Palmeiras / SP,Figueirense / SC
055,Coritiba / PR,Internacional / RS
056,Cruzeiro / MG,Sport / PE
057,Vitória / BA,Atlético / MG
058,Grêmio / RS,Botafogo / RJ
059,Criciúma / SC,Chapecoense / SC
060,Goiás / GO,Santos / SP
061,Botafogo / RJ,Vitória / BA
062,Sport / PE,Corinthians / SP
063,São Paulo / SP,Grêmio / RS
064,Santos / SP,Flamengo / RJ
065,Athletico Paranaense / PR,Coritiba / PR
066,Atlético / MG,Criciúma / SC
067,Bahia / BA,Fluminense / RJ
068,Internacional / RS,Cruzeiro / MG
069,Figueirense / SC,Goiás / GO
070,Chapecoense / SC,Palmeiras / SP
071,Flamengo / RJ,Figueirense / SC
072,Sport / PE,Grêmio / RS
073,Corinthians / SP,Cruzeiro / MG
074,Palmeiras / SP,Botafogo / RJ
075,Athletico Paranaense / PR,São Paulo / SP
076,Atlético / MG,Fluminense / RJ
077,Bahia / BA,Santos / SP
078,Internacional / RS,Chapecoense / SC
079,Criciúma / SC,Coritiba / PR
080,Goiás / GO,Vitória / BA
081,Botafogo / RJ,Corinthians / SP
082,Fluminense / RJ,Internacional / RS
083,São Paulo / SP,Atlético / MG
084,Santos / SP,Criciúma / SC
085,Coritiba / PR,Goiás / GO
086,Cruzeiro / MG,Flamengo / RJ
087,Vitória / BA,Sport / PE
088,Grêmio / RS,Palmeiras / SP
089,Figueirense / SC,Athletico Paranaense / PR
090,Chapecoense / SC,Bahia / BA
091,Flamengo / RJ,Athletico Paranaense / PR
092,Sport / PE,Botafogo / RJ
093,Corinthians / SP,Internacional / RS
094,Santos / SP,Palmeiras / SP
095,Coritiba / PR,Figueirense / SC
096,Cruzeiro / MG,Vitória / BA
097,Bahia / BA,São Paulo / SP
098,Grêmio / RS,Goiás / GO
099,Criciúma / SC,Fluminense / RJ
100,Chapecoense / SC,Atlético / MG
101,Botafogo / RJ,Coritiba / PR
102,Fluminense / RJ,Santos / SP
103,São Paulo / SP,Chapecoense / SC
104,Palmeiras / SP,Cruzeiro / MG
105,Athletico Paranaense / PR,Criciúma / SC
106,Atlético / MG,Bahia / BA
107,Vitória / BA,Corinthians / SP
108,Internacional / RS,Flamengo / RJ
109,Figueirense / SC,Grêmio / RS
110,Goiás / GO,Sport / PE
111,Flamengo / RJ,Botafogo / RJ
112,Sport / PE,Atlético / MG
