Game,Home,Away,Date,Time,Stadium
025,Tombense / MG,Altos / PI,13/06/2021,11:00,Antônio Guimarães de Almeida / Tombos
026,Novorizontino / SP,Oeste / SP,12/06/2021,15:00,Dr. Jorge Ismael de Biasi / Novo Horizonte
027,Paraná / PR,Figueirense / SC,13/06/2021,16:00,Durival Britto e Silva / Curitiba
028,Criciúma / SC,Ypiranga / RS,13/06/2021,11:00,Heriberto Hulse / Criciuma
029,Botafogo / SP,Mirassol / SP,12/06/2021,17:00,Santa Cruz / Ribeirao Preto
030,São José / RS,Ituano / SP,12/06/2021,15:00,Francisco Novelletto Neto / Porto Alegre
031,Paysandu / PA,Volta Redonda / RJ,19/06/2021,17:00,Leônidas Sobré de Castro / Belem
032,Floresta / CE,Botafogo / PB,19/06/2021,15:30,Horácio Domingos de Sousa / Horizonte
033,Altos / PI,Manaus / AM,20/06/2021,16:00,Lindolfo Monteiro / Teresina
034,Santa Cruz / PE,Jacuipense / BA,21/06/2021,20:00,José do Rêgo Maciel / Recife
035,Tombense / MG,Ferroviário / CE,18/06/2021,20:00,Antônio Guimarães de Almeida / Tombos
036,Novorizontino / SP,São José / RS,19/06/2021,11:00,Dr. Jorge Ismael de Biasi / Novo Horizonte
037,Oeste / SP,Criciúma / SC,19/06/2021,19:00,Arena Barueri / Barueri
038,Figueirense / SC,Mirassol / SP,20/06/2021,18:00,Orlando Scarpelli / Florianopolis
039,Ituano / SP,Paraná / PR,19/06/2021,17:00,Novelli Junior / Itu
040,Ypiranga / RS,Botafogo / SP,20/06/2021,11:00,Colosso da Lagoa / Erechim
041,Manaus / AM,Tombense / MG,26/06/2021,17:00,Arena da Amazônia / Manaus
042,Floresta / CE,Paysandu / PA,27/06/2021,15:30,Horácio Domingos de Sousa / Horizonte
043,Jacuipense / BA,Ferroviário / CE,26/06/2021,15:00,Roberto Santos / Salvador
044,Botafogo / PB,Altos / PI,25/06/2021,20:00,José Américo de Almeida Filho / Joao Pessoa
045,Volta Redonda / RJ,Santa Cruz / PE,26/06/2021,19:00,Sylvio Raulino de Oliveira / Volta Redonda
046,Mirassol / SP,Ituano / SP,26/06/2021,17:00,José Maria de Campos Maia / Mirassol
047,Paraná / PR,São José / RS,26/06/2021,11:00,Durival Britto e Silva / Curitiba
048,Criciúma / SC,Novorizontino / SP,27/06/2021,16:00,Heriberto Hulse / Criciuma
049,Botafogo / SP,Oeste / SP,27/06/2021,11:00,Santa Cruz / Ribeirao Preto
050,Ypiranga / RS,Figueirense / SC,28/06/2021,20:00,Colosso da Lagoa / Erechim
051,Manaus / AM,Jacuipense / BA,03/07/2021,16:30,Arena da Amazônia / Manaus
052,Ferroviário / CE,Volta Redonda / RJ,03/07/2021,15:00,Vila Olimpica Elzir Cabral / Fortaleza
053,Altos / PI,Floresta / CE,04/07/2021,16:00,Lindolfo Monteiro / Teresina
054,Santa Cruz / PE,Paysandu / PA,03/07/2021,19:00,José do Rêgo Maciel / Recife
055,Tombense / MG,Botafogo / PB,03/07/2021,17:00,Antônio Guimarães de Almeida / Tombos
056,Novorizontino / SP,Botafogo / SP,03/07/2021,17:00,Dr. Jorge Ismael de Biasi / Novo Horizonte
057,Oeste / SP,Ypiranga / RS,03/07/2021,11:00,Arena Barueri / Barueri
058,Criciúma / SC,Paraná / PR,04/07/2021,16:00,Heriberto Hulse / Criciuma
059,Ituano / SP,Figueirense / SC,05/07/2021,18:00,Novelli Junior / Itu
060,São José / RS,Mirassol / SP,04/07/2021,11:00,Francisco Novelletto Neto / Porto Alegre
061,Paysandu / PA,Ferroviário / CE,11/07/2021,18:00,Leônidas Sobré de Castro / Belem
062,Floresta / CE,Tombense / MG,11/07/2021,15:30,Horácio Domingos de Sousa / Horizonte
063,Altos / PI,Santa Cruz / PE,10/07/2021,17:00,Governador Alberto Silva / Teresina
064,Botafogo / PB,Manaus / AM,10/07/2021,19:00,José Américo de Almeida Filho / Joao Pessoa
065,Volta Redonda / RJ,Jacuipense / BA,10/07/2021,11:00,Sylvio Raulino de Oliveira / Volta Redonda
066,Mirassol / SP,Paraná / PR,10/07/2021,15:00,José Maria de Campos Maia / Mirassol
067,Oeste / SP,Ituano / SP,10/07/2021,17:00,Arena Barueri / Barueri
068,Figueirense / SC,São José / RS,11/07/2021,11:00,Orlando Scarpelli / Florianopolis
069,Botafogo / SP,Criciúma / SC,12/07/2021,20:00,Santa Cruz / Ribeirao Preto
070,Ypiranga / RS,Novorizontino / SP,09/07/2021,20:00,Colosso da Lagoa / Erechim
071,Paysandu / PA,Altos / PI,17/07/2021,19:00,Leônidas Sobré de Castro / Belem
072,Ferroviário / CE,Manaus / AM,18/07/2021,18:00,Carlos de Alencar Pinto / Fortaleza
073,Jacuipense / BA,Botafogo / PB,17/07/2021,15:00,Roberto Santos / Salvador
074,Santa Cruz / PE,Tombense / MG,17/07/2021,17:00,José do Rêgo Maciel / Recife
075,Volta Redonda / RJ,Floresta / CE,18/07/2021,11:00,Sylvio Raulino de Oliveira / Volta Redonda
076,Mirassol / SP,Criciúma / SC,17/07/2021,11:00,José Maria de Campos Maia / Mirassol
077,Paraná / PR,Novorizontino / SP,19/07/2021,20:00,Durival Britto e Silva / Curitiba
078,Figueirense / SC,Botafogo / SP,17/07/2021,17:00,Orlando Scarpelli / Florianopolis
079,Ituano / SP,Ypiranga / RS,18/07/2021,16:00,Novelli Junior / Itu
080,São José / RS,Oeste / SP,16/07/2021,20:00,Francisco Novelletto Neto / Porto Alegre
081,Floresta / CE,Ferroviário / CE,24/07/2021,17:00,Carlos de Alencar Pinto / Fortaleza
082,Altos / PI,Jacuipense / BA,25/07/2021,16:00,Governador Alberto Silva / Teresina
083,Botafogo / PB,Santa Cruz / PE,24/07/2021,19:00,José Américo de Almeida Filho / Joao Pessoa
084,Tombense / MG,Volta Redonda / RJ,24/07/2021,11:00,Antônio Guimarães de Almeida / Tombos
085,Manaus / AM,Paysandu / PA,25/07/2021,17:00,Arena da Amazônia / Manaus
086,Novorizontino / SP,Mirassol / SP,24/07/2021,17:00,Dr. Jorge Ismael de Biasi / Novo Horizonte
087,Oeste / SP,Paraná / PR,23/07/2021,20:00,Arena Barueri / Barueri
088,Criciúma / SC,Figueirense / SC,23/07/2021,16:00,Heriberto Hulse / Criciuma
089,Botafogo / SP,Ituano / SP,25/07/2021,11:00,Santa Cruz / Ribeirao Preto
090,Ypiranga / RS,São José / RS,24/07/2021,15:00,Colosso da Lagoa / Erechim
091,Paysandu / PA,Tombense / MG,31/07/2021,17:00,Leônidas Sobré de Castro / Belem
092,Ferroviário / CE,Botafogo / PB,31/07/2021,15:00,Vila Olimpica Elzir Cabral / Fortaleza
093,Jacuipense / BA,Floresta / CE,31/07/2021,19:00,Roberto Santos / Salvador
094,Santa Cruz / PE,Manaus / AM,01/08/2021,18:00,José do Rêgo Maciel / Recife
095,Volta Redonda / RJ,Altos / PI,30/07/2021,20:00,Sylvio Raulino de Oliveira / Volta Redonda
096,Mirassol / SP,Oeste / SP,31/07/2021,17:00,José Maria de Campos Maia / Mirassol
097,Paraná / PR,Ypiranga / RS,02/08/2021,20:00,Durival Britto e Silva / Curitiba
098,Figueirense / SC,Novorizontino / SP,01/08/2021,11:00,Orlando Scarpelli / Florianopolis
099,Ituano / SP,Criciúma / SC,04/08/2021,17:00,Novelli Junior / Itu
100,São José / RS,Botafogo / SP,01/08/2021,16:00,Francisco Novelletto Neto / Porto Alegre
101,Manaus / AM,Volta Redonda / RJ,08/08/2021,16:00,Arena da Amazônia / Manaus
102,Floresta / CE,Santa Cruz / PE,07/08/2021,17:00,Raimundo de Oliveira / Caucaia
103,Altos / PI,Ferroviário / CE,06/08/2021,20:00,Governador Alberto Silva / Teresina
104,Botafogo / PB,Paysandu / PA,08/08/2021,18:00,José Américo de Almeida Filho / Joao Pessoa
105,Tombense / MG,Jacuipense / BA,07/08/2021,15:00,Antônio Guimarães de Almeida / Tombos
106,Novorizontino / SP,Ituano / SP,07/08/2021,17:00,Dr. Jorge Ismael de Biasi / Novo Horizonte
107,Oeste / SP,Figueirense / SC,08/08/2021,11:00,Arena Barueri / Barueri
108,Criciúma / SC,São José / RS,09/08/2021,20:00,Heriberto Hulse / Criciuma
109,Botafogo / SP,Paraná / PR,07/08/2021,19:00,Santa Cruz / Ribeirao Preto
110,Ypiranga / RS,Mirassol / SP,07/08/2021,11:00,Colosso da Lagoa / Erechim
111,Paysandu / PA,Jacuipense / BA,14/08/2021,19:00,Leônidas Sobré de Castro / Belem
112,Floresta / CE,Manaus / AM,14/08/2021,15:00,Franzé Moraes / Itaitinga
113,Altos / PI,Tombense / MG,15/08/2021,16:00,Lindolfo Monteiro / Teresina
114,Santa Cruz / PE,Ferroviário / CE,15/08/2021,18:00,José do Rêgo Maciel / Recife
115,Volta Redonda / RJ,Botafogo / PB,14/08/2021,17:00,Sylvio Raulino de Oliveira / Volta Redonda
116,Mirassol / SP,Botafogo / SP,14/08/2021,11:00,José Maria de Campos Maia / Mirassol
117,Oeste / SP,Novorizontino / SP,15/08/2021,11:00,Arena Barueri / Barueri
118,Figueirense / SC,Paraná / PR,16/08/2021,20:00,Orlando Scarpelli / Florianopolis
119,Ituano / SP,São José / RS,14/08/2021,17:00,Novelli Junior / Itu
120,Ypiranga / RS,Criciúma / SC,13/08/2021,20:00,Colosso da Lagoa / Erechim
121,Manaus / AM,Altos / PI,21/08/2021,17:00,Arena da Amazônia / Manaus
122,Ferroviário / CE,Tombense / MG,21/08/2021,15:00,Vila Olimpica Elzir Cabral / Fortaleza
123,Jacuipense / BA,Santa Cruz / PE,23/08/2021,20:00,Manoel Barradas / Salvador
124,Botafogo / PB,Floresta / CE,20/08/2021,20:00,José Américo de Almeida Filho / Joao Pessoa
125,Volta Redonda / RJ,Paysandu / PA,22/08/2021,18:00,Sylvio Raulino de Oliveira / Volta Redonda
126,Mirassol / SP,Figueirense / SC,21/08/2021,17:00,José Maria de Campos Maia / Mirassol
127,Paraná / PR,Ituano / SP,21/08/2021,19:00,Durival Britto e Silva / Curitiba
128,Criciúma / SC,Oeste / SP,22/08/2021,11:00,Heriberto Hulse / Criciuma
129,Botafogo / SP,Ypiranga / RS,22/08/2021,16:00,Santa Cruz / Ribeirao Preto
130,São José / RS,Novorizontino / SP,21/08/2021,11:00,Francisco Novelletto Neto / Porto Alegre
131,Paysandu / PA,Floresta / CE,28/08/2021,19:00,Leônidas Sobré de Castro / Belem
132,Ferroviário / CE,Jacuipense / BA,28/08/2021,15:00,Vila Olimpica Elzir Cabral / Fortaleza
133,Altos / PI,Botafogo / PB,29/08/2021,16:00,Governador Alberto Silva / Teresina
134,Santa Cruz / PE,Volta Redonda / RJ,30/08/2021,20:00,José do Rêgo Maciel / Recife
135,Tombense / MG,Manaus / AM,28/08/2021,17:00,Antônio Guimarães de Almeida / Tombos
136,Novorizontino / SP,Criciúma / SC,27/08/2021,20:00,Dr. Jorge Ismael de Biasi / Novo Horizonte
137,Oeste / SP,Botafogo / SP,28/08/2021,17:00,Arena Barueri / Barueri
138,Figueirense / SC,Ypiranga / RS,29/08/2021,11:00,Orlando Scarpelli / Florianopolis
139,Ituano / SP,Mirassol / SP,28/08/2021,21:00,Novelli Junior / Itu
140,São José / RS,Paraná / PR,29/08/2021,18:00,Francisco Novelletto Neto / Porto Alegre
141,Paysandu / PA,Santa Cruz / PE,05/09/2021,18:00,Leônidas Sobré de Castro / Belem
142,Floresta / CE,Altos / PI,04/09/2021,15:00,Franzé Moraes / Itaitinga
143,Jacuipense / BA,Manaus / AM,04/09/2021,17:00,Manoel Barradas / Salvador
144,Botafogo / PB,Tombense / MG,05/09/2021,20:00,José Américo de Almeida Filho / Joao Pessoa
145,Volta Redonda / RJ,Ferroviário / CE,04/09/2021,21:00,Sylvio Raulino de Oliveira / Volta Redonda
146,Mirassol / SP,São José / RS,03/09/2021,20:00,José Maria de Campos Maia / Mirassol
147,Paraná / PR,Criciúma / SC,04/09/2021,19:00,Durival Britto e Silva / Curitiba
148,Figueirense / SC,Ituano / SP,06/09/2021,20:00,Orlando Scarpelli / Florianopolis
149,Botafogo / SP,Novorizontino / SP,04/09/2021,17:00,Santa Cruz / Ribeirao Preto
150,Ypiranga / RS,Oeste / SP,05/09/2021,11:00,Colosso da Lagoa / Erechim
151,Manaus / AM,Botafogo / PB,12/09/2021,16:00,Ismael Benigno / Manaus
152,Ferroviário / CE,Paysandu / PA,13/09/2021,15:00,Franzé Moraes / Itaitinga
153,Jacuipense / BA,Volta Redonda / RJ,11/09/2021,21:00,Manoel Barradas / Salvador
154,Santa Cruz / PE,Altos / PI,11/09/2021,17:00,José do Rêgo Maciel / Recife
155,Tombense / MG,Floresta / CE,12/09/2021,11:00,Antônio Guimarães de Almeida / Tombos
156,Novorizontino / SP,Ypiranga / RS,11/09/2021,17:00,Dr. Jorge Ismael de Biasi / Novo Horizonte
157,Paraná / PR,Mirassol / SP,12/09/2021,18:00,Durival Britto e Silva / Curitiba
158,Criciúma / SC,Botafogo / SP,11/09/2021,19:00,Heriberto Hulse / Criciuma
159,Ituano / SP,Oeste / SP,11/09/2021,15:00,Novelli Junior / Itu
160,São José / RS,Figueirense / SC,11/09/2021,11:00,Francisco Novelletto Neto / Porto Alegre
161,Manaus / AM,Ferroviário / CE,19/09/2021,16:00,Ismael Benigno / Manaus
162,Floresta / CE,Volta Redonda / RJ,18/09/2021,15:00,Franzé Moraes / Itaitinga
163,Altos / PI,Paysandu / PA,18/09/2021,17:00,Governador Alberto Silva / Teresina
164,Botafogo / PB,Jacuipense / BA,19/09/2021,20:00,José Américo de Almeida Filho / Joao Pessoa
165,Tombense / MG,Santa Cruz / PE,19/09/2021,18:00,Antônio Guimarães de Almeida / Tombos
166,Novorizontino / SP,Paraná / PR,18/09/2021,19:00,Dr. Jorge Ismael de Biasi / Novo Horizonte
167,Oeste / SP,São José / RS,18/09/2021,11:00,Arena Barueri / Barueri
168,Criciúma / SC,Mirassol / SP,18/09/2021,17:00,Heriberto Hulse / Criciuma
169,Botafogo / SP,Figueirense / SC,18/09/2021,17:00,Santa Cruz / Ribeirao Preto
170,Ypiranga / RS,Ituano / SP,19/09/2021,11:00,Colosso da Lagoa / Erechim
171,Paysandu / PA,Manaus / AM,25/09/2021,17:00,Leônidas Sobré de Castro / Belem
172,Ferroviário / CE,Floresta / CE,25/09/2021,17:00,Carlos de Alencar Pinto / Fortaleza
173,Jacuipense / BA,Altos / PI,25/09/2021,17:00,Manoel Barradas / Salvador
174,Santa Cruz / PE,Botafogo / PB,25/09/2021,17:00,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata
175,Volta Redonda / RJ,Tombense / MG,25/09/2021,17:00,Sylvio Raulino de Oliveira / Volta Redonda
176,Mirassol / SP,Novorizontino / SP,25/09/2021,17:00,José Maria de Campos Maia / Mirassol
177,Paraná / PR,Oeste / SP,25/09/2021,15:00,Durival Britto e Silva / Curitiba
178,Figueirense / SC,Criciúma / SC,25/09/2021,17:00,Orlando Scarpelli / Florianopolis
179,Ituano / SP,Botafogo / SP,25/09/2021,17:00,Novelli Junior / Itu
180,São José / RS,Ypiranga / RS,25/09/2021,17:00,Francisco Novelletto Neto / Porto Alegre
181,Botafogo / PB,Ituano / SP,02/10/2021,17:00,José Américo de Almeida Filho / Joao Pessoa
182,Ypiranga / RS,Tombense / MG,02/10/2021,19:00,Colosso da Lagoa / Erechim
183,Manaus / AM,Novorizontino / SP,03/10/2021,16:00,Ismael Benigno / Manaus
184,Criciúma / SC,Paysandu / PA,03/10/2021,18:00,Heriberto Hulse / Criciuma
185,Tombense / MG,Manaus / AM,09/10/2021,17:00,Antônio Guimarães de Almeida / Tombos
186,Novorizontino / SP,Ypiranga / RS,09/10/2021,19:00,Dr. Jorge Ismael de Biasi / Novo Horizonte
187,Paysandu / PA,Botafogo / PB,11/10/2021,20:00,Leônidas Sobré de Castro / Belem
188,Ituano / SP,Criciúma / SC,10/10/2021,16:00,Novelli Junior / Itu
189,Ituano / SP,Paysandu / PA,16/10/2021,17:00,Novelli Junior / Itu
190,Criciúma / SC,Botafogo / PB,16/10/2021,19:00,Heriberto Hulse / Criciuma
191,Manaus / AM,Ypiranga / RS,17/10/2021,16:00,Arena da Amazônia / Manaus
192,Tombense / MG,Novorizontino / SP,18/10/2021,16:00,Antônio Guimarães de Almeida / Tombos
193,Paysandu / PA,Ituano / SP,23/10/2021,17:00,Leônidas Sobré de Castro / Belem
194,Botafogo / PB,Criciúma / SC,23/10/2021,19:00,José Américo de Almeida Filho / Joao Pessoa
195,Novorizontino / SP,Tombense / MG,24/10/2021,16:00,Dr. Jorge Ismael de Biasi / Novo Horizonte
196,Ypiranga / RS,Manaus / AM,24/10/2021,18:00,Colosso da Lagoa / Erechim
197,Botafogo / PB,Paysandu / PA,31/10/2021,18:00,José Américo de Almeida Filho / Joao Pessoa
198,Criciúma / SC,Ituano / SP,31/10/2021,16:00,Heriberto Hulse / Criciuma
199,Ypiranga / RS,Novorizontino / SP,30/10/2021,19:00,Colosso da Lagoa / Erechim
200,Manaus / AM,Tombense / MG,30/10/2021,17:00,Arena da Amazônia / Manaus
201,Paysandu / PA,Criciúma / SC,06/11/2021,17:00,Leônidas Sobré de Castro / Belem
202,Ituano / SP,Botafogo / PB,06/11/2021,17:00,Novelli Junior / Itu
203,Novorizontino / SP,Manaus / AM,07/11/2021,16:00,Dr. Jorge Ismael de Biasi / Novo Horizonte
204,Tombense / MG,Ypiranga / RS,07/11/2021,16:00,Antônio Guimarães de Almeida / Tombos
205,Tombense / MG,Ituano / SP,13/11/2021,17:15,Antônio Guimarães de Almeida / Tombos
206,Ituano / SP,Tombense / MG,20/11/2021,17:00,Novelli Junior / Itu
