Game,Home,Away
001,Cruzeiro / MG,Botafogo / SP
002,Avaí / SC,Náutico / PE
003,CSA / AL,Guarani / SP
004,Ponte Preta / SP,América / MG
005,Oeste / SP,Chapecoense / SC
006,Operário / PR,Figueirense / SC
007,Juventude / RS,CRB / AL
008,Vitória / BA,Sampaio Corrêa / MA
009,Confiança / SE,Paraná / PR
010,Cuiabá / MT,Brasil / RS
011,América / MG,Cuiabá / MT
012,Figueirense / SC,Vitória / BA
013,CRB / AL,Oeste / SP
014,Guarani / SP,Cruzeiro / MG
015,Botafogo / SP,Confiança / SE
016,Paraná / PR,Avaí / SC
017,Brasil / RS,Ponte Preta / SP
018,Náutico / PE,Operário / PR
019,Sampaio Corrêa / MA,Juventude / RS
020,Chapecoense / SC,CSA / AL
021,América / MG,Operário / PR
022,Figueirense / SC,Cruzeiro / MG
023,CSA / AL,Cuiabá / MT
024,Ponte Preta / SP,Vitória / BA
025,Botafogo / SP,Guarani / SP
026,Paraná / PR,Juventude / RS
027,Brasil / RS,Oeste / SP
028,Náutico / PE,CRB / AL
029,Confiança / SE,Avaí / SC
030,Chapecoense / SC,Sampaio Corrêa / MA
031,Cruzeiro / MG,Chapecoense / SC
032,Avaí / SC,Botafogo / SP
033,CRB / AL,Brasil / RS
034,Guarani / SP,Paraná / PR
035,Oeste / SP,Ponte Preta / SP
036,Operário / PR,CSA / AL
037,Juventude / RS,América / MG
038,Vitória / BA,Náutico / PE
039,Sampaio Corrêa / MA,Figueirense / SC
040,Cuiabá / MT,Confiança / SE
041,América / MG,Oeste / SP
042,Avaí / SC,Cuiabá / MT
043,CRB / AL,Vitória / BA
044,Ponte Preta / SP,CSA / AL
045,Botafogo / SP,Figueirense / SC
046,Paraná / PR,Operário / PR
047,Brasil / RS,Sampaio Corrêa / MA
048,Náutico / PE,Juventude / RS
049,Confiança / SE,Cruzeiro / MG
050,Chapecoense / SC,Guarani / SP
051,Cruzeiro / MG,América / MG
052,Figueirense / SC,Confiança / SE
053,CSA / AL,CRB / AL
054,Guarani / SP,Náutico / PE
055,Oeste / SP,Avaí / SC
056,Operário / PR,Brasil / RS
057,Juventude / RS,Botafogo / SP
058,Vitória / BA,Paraná / PR
059,Sampaio Corrêa / MA,Ponte Preta / SP
060,Cuiabá / MT,Chapecoense / SC
061,América / MG,CSA / AL
062,Avaí / SC,Operário / PR
063,CRB / AL,Sampaio Corrêa / MA
064,Guarani / SP,Oeste / SP
065,Botafogo / SP,Cuiabá / MT
066,Paraná / PR,Ponte Preta / SP
067,Brasil / RS,Cruzeiro / MG
068,Náutico / PE,Figueirense / SC
069,Confiança / SE,Vitória / BA
070,Chapecoense / SC,Juventude / RS
071,Cruzeiro / MG,CRB / AL
072,Figueirense / SC,Paraná / PR
073,CSA / AL,Confiança / SE
074,Ponte Preta / SP,Botafogo / SP
075,Oeste / SP,Juventude / RS
076,Operário / PR,Guarani / SP
077,Brasil / RS,Náutico / PE
078,Vitória / BA,Cuiabá / MT
079,Sampaio Corrêa / MA,América / MG
080,Chapecoense / SC,Avaí / SC
