Game,Home,Away,Date,Time,Stadium
056,Icasa / CE,Red Bull Bragantino / SP,20/05/2014,21:50,Mauro Castelo Branco Sampaio / Juazeiro do Norte
057,Avaí / SC,Paraná / PR,20/05/2014,19:30,Aderbal Ramos da Silva / Florianópolis
058,Atlético / GO,ABC / RN,20/05/2014,19:30,Serra Dourada / Goiânia
059,América / RN,Ceará / CE,20/05/2014,21:50,Arena das Dunas / Natal
060,América / MG,Joinville / SC,20/05/2014,19:30,Governador Magalhães Pinto / Belo Horizonte
061,Red Bull Bragantino / SP,Oeste / SP,23/05/2014,19:30,Nabi Abi Chedid / Bragança Paulista
062,Portuguesa / SP,Atlético / GO,24/05/2014,16:20,Dr. Oswaldo Teixeira Duarte / São Paulo
063,Paraná / PR,Náutico / PE,24/05/2014,21:00,Durival Britto e Silva / Curitiba
064,Santa Cruz / PE,América / MG,23/05/2014,19:30,Eládio de Barros Carvalho / Recife
065,Sampaio Corrêa / MA,Luverdense / MT,24/05/2014,16:20,Estádio Governador João Castelo / São Luis
066,Ceará / CE,Ponte Preta / SP,23/05/2014,21:50,Horácio Domingos de Sousa / Horizonte
067,Joinville / SC,Vasco da Gama / RJ,24/05/2014,16:20,Arena Joinville / Joinville
068,Vila Nova / GO,América / RN,24/05/2014,16:20,Serra Dourada / Goiânia
069,ABC / RN,Icasa / CE,24/05/2014,21:00,Iberezão / Santa Cruz
070,Boa / MG,Avaí / SC,23/05/2014,19:30,Dilzon Melo / Varginha
071,Red Bull Bragantino / SP,Vasco da Gama / RJ,27/05/2014,21:50,Nabi Abi Chedid / Bragança Paulista
072,Portuguesa / SP,Sampaio Corrêa / MA,27/05/2014,19:30,Dr. Oswaldo Teixeira Duarte / São Paulo
073,Paraná / PR,Ponte Preta / SP,27/05/2014,19:30,Durival Britto e Silva / Curitiba
074,Náutico / PE,Avaí / SC,27/05/2014,21:50,Eládio de Barros Carvalho / Recife
075,Luverdense / MT,Icasa / CE,27/05/2014,21:50,Municipal Passo das Emas / Lucas do R. Verde
076,Ceará / CE,Vila Nova / GO,27/05/2014,21:50,Horácio Domingos de Sousa / Horizonte
077,Joinville / SC,América / RN,27/05/2014,19:30,Arena Joinville / Joinville
078,Atlético / GO,América / MG,27/05/2014,21:50,Serra Dourada / Goiânia
079,ABC / RN,Oeste / SP,27/05/2014,19:30,Iberezão / Santa Cruz
080,Boa / MG,Santa Cruz / PE,27/05/2014,19:30,Dilzon Melo / Varginha
081,Oeste / SP,Paraná / PR,30/05/2014,19:30,Estádio Municipal dos Amaros / Itápolis
082,Ponte Preta / SP,Boa / MG,31/05/2014,16:20,Moisés Lucarelli / Campinas
083,Vasco da Gama / RJ,Portuguesa / SP,31/05/2014,16:20,Estádio General Raulino de Oliveira / Volta Redonda
084,Santa Cruz / PE,Joinville / SC,30/05/2014,21:50,Eládio de Barros Carvalho / Recife
085,Sampaio Corrêa / MA,Ceará / CE,31/05/2014,16:20,Estádio Governador João Castelo / São Luis
086,Icasa / CE,Atlético / GO,31/05/2014,21:00,Mauro Castelo Branco Sampaio / Juazeiro do Norte
087,Avaí / SC,ABC / RN,30/05/2014,19:30,Aderbal Ramos da Silva / Florianópolis
088,Vila Nova / GO,Red Bull Bragantino / SP,31/05/2014,21:00,Serra Dourada / Goiânia
089,América / RN,Luverdense / MT,30/05/2014,19:30,José Nazareno do Nascimento  / Goianinha
090,América / MG,Náutico / PE,31/05/2014,16:20,Soares de Azevedo / Muriaé
091,Red Bull Bragantino / SP,Ceará / CE,03/06/2014,19:30,Nabi Abi Chedid / Bragança Paulista
092,Portuguesa / SP,América / MG,03/06/2014,19:30,Dr. Oswaldo Teixeira Duarte / São Paulo
093,Paraná / PR,Luverdense / MT,06/06/2014,19:30,Durival Britto e Silva / Curitiba
094,Santa Cruz / PE,Ponte Preta / SP,03/06/2014,19:30,José do Rego Maciel / Recife
095,Sampaio Corrêa / MA,América / RN,03/06/2014,19:30,Estádio Governador João Castelo / São Luis
096,Icasa / CE,Avaí / SC,03/06/2014,21:50,Mauro Castelo Branco Sampaio / Juazeiro do Norte
097,Joinville / SC,Vila Nova / GO,06/06/2014,19:30,Arena Joinville / Joinville
098,Atlético / GO,Oeste / SP,22/07/2014,19:30,Serra Dourada / Goiânia
099,ABC / RN,Náutico / PE,03/06/2014,21:50,Iberezão / Santa Cruz
100,Boa / MG,Vasco da Gama / RJ,03/06/2014,21:50,Dilzon Melo / Varginha
101,Oeste / SP,Icasa / CE,15/07/2014,21:50,Estádio Municipal dos Amaros / Itápolis
102,Ponte Preta / SP,Portuguesa / SP,15/07/2014,19:30,Moisés Lucarelli / Campinas
103,Vasco da Gama / RJ,Santa Cruz / PE,15/07/2014,21:50,Arena Pantanal / Cuiabá
104,Náutico / PE,Sampaio Corrêa / MA,15/07/2014,19:30,Arena Pernambuco / São Lourenço da Mata
105,Luverdense / MT,ABC / RN,15/07/2014,21:50,Passo das Emas / Lucas do Rio Verde
106,Ceará / CE,Joinville / SC,15/07/2014,21:50,Presidente Vargas / Fortaleza
107,Avaí / SC,Atlético / GO,15/07/2014,19:30,Aderbal Ramos da Silva / Florianópolis
108,Vila Nova / GO,Boa / MG,15/07/2014,19:30,Serra Dourada / Goiânia
109,América / RN,Red Bull Bragantino / SP,15/07/2014,21:50,Arena das Dunas / Natal
110,América / MG,Paraná / PR,15/07/2014,19:30,Estádio Raimundo Sampaio / Belo Horizonte
111,Red Bull Bragantino / SP,Sampaio Corrêa / MA,19/07/2014,21:00,Nabi Abi Chedid / Bragança Paulista
112,Portuguesa / SP,Paraná / PR,18/07/2014,19:30,Dr. Oswaldo Teixeira Duarte / São Paulo
113,Vasco da Gama / RJ,América / RN,19/07/2014,16:20,São Januário / Rio de Janeiro
114,Náutico / PE,Boa / MG,19/07/2014,21:00,Arena Pernambuco / São Lourenço da Mata
115,Luverdense / MT,Atlético / GO,19/07/2014,16:20,Passo das Emas / Lucas do Rio Verde
116,Ceará / CE,Icasa / CE,19/07/2014,16:20,Governador Plácido Castelo / Fortaleza
117,Avaí / SC,Ponte Preta / SP,18/07/2014,21:50,Aderbal Ramos da Silva / Florianópolis
118,Vila Nova / GO,Santa Cruz / PE,19/07/2014,16:20,Serra Dourada / Goiânia
119,ABC / RN,Joinville / SC,18/07/2014,19:30,Maria Lamas Farache / Natal
120,América / MG,Oeste / SP,18/07/2014,19:30,Estádio Raimundo Sampaio / Belo Horizonte
121,Oeste / SP,Luverdense / MT,25/07/2014,19:30,Estádio Municipal dos Amaros / Itápolis
122,Ponte Preta / SP,Vasco da Gama / RJ,26/07/2014,16:20,Moisés Lucarelli / Campinas
123,Paraná / PR,ABC / RN,26/07/2014,21:00,Durival Britto e Silva / Curitiba
124,Santa Cruz / PE,Ceará / CE,26/07/2014,16:20,José do Rego Maciel / Recife
125,Sampaio Corrêa / MA,Vila Nova / GO,26/07/2014,21:00,Estádio Governador João Castelo / São Luis
126,Icasa / CE,Portuguesa / SP,22/07/2014,19:00,Mauro Castelo Branco Sampaio / Juazeiro do Norte
127,Joinville / SC,Avaí / SC,26/07/2014,16:20,Arena Joinville / Joinville
128,Atlético / GO,Náutico / PE,26/07/2014,16:20,Serra Dourada / Goiânia
129,América / RN,América / MG,25/07/2014,21:00,Arena das Dunas / Natal
130,Boa / MG,Red Bull Bragantino / SP,25/07/2014,21:00,Dilzon Melo / Varginha
131,Red Bull Bragantino / SP,Joinville / SC,02/08/2014,16:20,Nabi Abi Chedid / Bragança Paulista
132,Portuguesa / SP,Oeste / SP,29/07/2014,21:00,Dr. Oswaldo Teixeira Duarte / São Paulo
133,Vasco da Gama / RJ,Paraná / PR,02/08/2014,16:20,São Januário / Rio de Janeiro
134,Náutico / PE,Icasa / CE,29/07/2014,19:00,Arena Pernambuco / São Lourenço da Mata
135,Sampaio Corrêa / MA,Ponte Preta / SP,02/08/2014,16:20,Estádio Governador João Castelo / São Luis
136,Ceará / CE,Boa / MG,02/08/2014,21:00,Presidente Vargas / Fortaleza
137,Avaí / SC,Luverdense / MT,01/08/2014,21:00,Aderbal Ramos da Silva / Florianópolis
138,Vila Nova / GO,Atlético / GO,01/08/2014,21:00,Serra Dourada / Goiânia
139,América / RN,Santa Cruz / PE,02/08/2014,16:20,Arena das Dunas / Natal
140,América / MG,ABC / RN,02/08/2014,16:20,Estádio Raimundo Sampaio / Belo Horizonte
141,Oeste / SP,Avaí / SC,09/08/2014,21:00,Estádio Municipal dos Amaros / Itápolis
142,Ponte Preta / SP,Red Bull Bragantino / SP,08/08/2014,21:00,Moisés Lucarelli / Campinas
143,Paraná / PR,Vila Nova / GO,09/08/2014,16:20,Durival Britto e Silva / Curitiba
144,Santa Cruz / PE,Náutico / PE,09/08/2014,16:20,José do Rego Maciel / Recife
145,Luverdense / MT,Portuguesa / SP,05/08/2014,19:30,Passo das Emas / Lucas do Rio Verde
146,Icasa / CE,América / MG,08/08/2014,19:30,Mauro Castelo Branco Sampaio / Juazeiro do Norte
147,Joinville / SC,Sampaio Corrêa / MA,05/08/2014,21:00,Arena Joinville / Joinville
148,Atlético / GO,Ceará / CE,08/08/2014,19:30,Serra Dourada / Goiânia
149,ABC / RN,Vasco da Gama / RJ,09/08/2014,16:20,Arena das Dunas / Natal
150,Boa / MG,América / RN,09/08/2014,21:00,Dilzon Melo / Varginha
151,Oeste / SP,Vila Nova / GO,16/08/2014,21:00,Estádio Municipal dos Amaros / Itápolis
152,Ponte Preta / SP,Joinville / SC,15/08/2014,21:00,Moisés Lucarelli / Campinas
153,Vasco da Gama / RJ,Ceará / CE,16/08/2014,16:20,São Januário / Rio de Janeiro
154,Santa Cruz / PE,Red Bull Bragantino / SP,14/10/2014,19:30,José do Rego Maciel / Recife
155,Luverdense / MT,Náutico / PE,16/08/2014,16:20,Arena Pantanal / Cuiabá
156,Icasa / CE,América / RN,16/08/2014,16:20,Mauro Castelo Branco Sampaio / Juazeiro do Norte
157,Avaí / SC,América / MG,12/08/2014,21:00,Aderbal Ramos da Silva / Florianópolis
158,Atlético / GO,Paraná / PR,15/08/2014,19:30,Serra Dourada / Goiânia
159,ABC / RN,Portuguesa / SP,12/08/2014,19:30,Arena das Dunas / Natal
160,Boa / MG,Sampaio Corrêa / MA,16/08/2014,21:00,Dilzon Melo / Varginha
161,Red Bull Bragantino / SP,Atlético / GO,19/08/2014,21:50,Nabi Abi Chedid / Bragança Paulista
162,Portuguesa / SP,Avaí / SC,19/08/2014,21:50,Dr. Oswaldo Teixeira Duarte / São Paulo
163,Paraná / PR,Icasa / CE,19/08/2014,19:30,Durival Britto e Silva / Curitiba
164,Náutico / PE,Oeste / SP,19/08/2014,19:30,Arena Pernambuco / São Lourenço da Mata
165,Sampaio Corrêa / MA,Santa Cruz / PE,19/08/2014,19:30,Estádio Governador João Castelo / São Luis
166,Ceará / CE,ABC / RN,19/08/2014,19:30,Presidente Vargas / Fortaleza
167,Joinville / SC,Boa / MG,19/08/2014,19:30,Arena Joinville / Joinville
168,Vila Nova / GO,Vasco da Gama / RJ,19/08/2014,21:50,Estádio Nacional / Brasília
169,América / RN,Ponte Preta / SP,19/08/2014,19:30,Arena das Dunas / Natal
170,América / MG,Luverdense / MT,19/08/2014,21:50,Estádio Raimundo Sampaio / Belo Horizonte
171,Oeste / SP,Boa / MG,22/08/2014,19:30,Estádio Municipal dos Amaros / Itápolis
172,Portuguesa / SP,Ceará / CE,23/08/2014,16:10,Dr. Oswaldo Teixeira Duarte / São Paulo
173,Paraná / PR,Red Bull Bragantino / SP,23/08/2014,16:10,Durival Britto e Silva / Curitiba
174,Náutico / PE,América / RN,23/08/2014,16:10,Arena Pernambuco / São Lourenço da Mata
175,Luverdense / MT,Joinville / SC,23/08/2014,21:00,Passo das Emas / Lucas do Rio Verde
176,Icasa / CE,Vasco da Gama / RJ,22/08/2014,21:50,Mauro Castelo Branco Sampaio / Juazeiro do Norte
177,Avaí / SC,Santa Cruz / PE,23/08/2014,16:10,Aderbal Ramos da Silva / Florianópolis
178,Atlético / GO,Sampaio Corrêa / MA,23/08/2014,16:10,Serra Dourada / Goiânia
179,ABC / RN,Vila Nova / GO,23/08/2014,21:00,Maria Lamas Farache / Natal
180,América / MG,Ponte Preta / SP,22/08/2014,19:30,Estádio Raimundo Sampaio / Belo Horizonte
181,Red Bull Bragantino / SP,ABC / RN,30/08/2014,16:10,Nabi Abi Chedid / Bragança Paulista
182,Ponte Preta / SP,Náutico / PE,30/08/2014,16:10,Moisés Lucarelli / Campinas
183,Vasco da Gama / RJ,Avaí / SC,30/08/2014,16:10,São Januário / Rio de Janeiro
184,Santa Cruz / PE,Atlético / GO,29/08/2014,20:30,José do Rego Maciel / Recife
185,Sampaio Corrêa / MA,América / MG,29/08/2014,20:30,Estádio Governador João Castelo / São Luis
186,Ceará / CE,Luverdense / MT,30/08/2014,21:00,Governador Plácido Castelo / Fortaleza
187,Joinville / SC,Oeste / SP,29/08/2014,20:30,Arena Joinville / Joinville
188,Vila Nova / GO,Portuguesa / SP,26/08/2014,21:50,Serra Dourada / Goiânia
189,América / RN,Paraná / PR,30/08/2014,16:10,Arena das Dunas / Natal
190,Boa / MG,Icasa / CE,26/08/2014,19:30,Dilzon Melo / Varginha
191,Oeste / SP,Ceará / CE,06/09/2014,21:00,Estádio Municipal dos Amaros / Itápolis
192,Portuguesa / SP,Joinville / SC,02/09/2014,20:30,Dr. Oswaldo Teixeira Duarte / São Paulo
193,Paraná / PR,Sampaio Corrêa / MA,02/09/2014,19:30,Durival Britto e Silva / Curitiba
194,Náutico / PE,Red Bull Bragantino / SP,06/09/2014,16:10,Arena Pernambuco / São Lourenço da Mata
195,Luverdense / MT,Vila Nova / GO,06/09/2014,21:00,Passo das Emas / Lucas do Rio Verde
196,Icasa / CE,Ponte Preta / SP,05/09/2014,19:30,Mauro Castelo Branco Sampaio / Juazeiro do Norte
197,Avaí / SC,América / RN,06/09/2014,16:10,Aderbal Ramos da Silva / Florianópolis
198,Atlético / GO,Boa / MG,02/09/2014,19:30,Serra Dourada / Goiânia
199,ABC / RN,Santa Cruz / PE,06/09/2014,16:10,Arena das Dunas / Natal
200,América / MG,Vasco da Gama / RJ,06/09/2014,16:10,Estádio Raimundo Sampaio / Belo Horizonte
201,Red Bull Bragantino / SP,Avaí / SC,09/09/2014,19:30,Nabi Abi Chedid / Bragança Paulista
202,Ponte Preta / SP,Atlético / GO,09/09/2014,17:00,Moisés Lucarelli / Campinas
203,Vasco da Gama / RJ,Luverdense / MT,09/09/2014,19:30,São Januário / Rio de Janeiro
204,Santa Cruz / PE,Portuguesa / SP,09/09/2014,19:30,José do Rego Maciel / Recife
205,Sampaio Corrêa / MA,Icasa / CE,09/09/2014,19:30,Estádio Governador João Castelo / São Luis
206,Ceará / CE,América / MG,09/09/2014,19:30,Governador Plácido Castelo / Fortaleza
207,Joinville / SC,Paraná / PR,08/09/2014,21:00,Arena Joinville / Joinville
208,Vila Nova / GO,Náutico / PE,09/09/2014,19:30,Serra Dourada / Goiânia
209,América / RN,Oeste / SP,09/09/2014,19:30,Arena das Dunas / Natal
210,Boa / MG,ABC / RN,09/09/2014,17:00,Dilzon Melo / Varginha
211,Oeste / SP,Sampaio Corrêa / MA,12/09/2014,19:30,Estádio Municipal dos Amaros / Itápolis
212,Portuguesa / SP,Red Bull Bragantino / SP,13/09/2014,21:00,Dr. Oswaldo Teixeira Duarte / São Paulo
213,Paraná / PR,Santa Cruz / PE,13/09/2014,16:10,Durival Britto e Silva / Curitiba
214,Náutico / PE,Ceará / CE,12/09/2014,19:30,Arena Pernambuco / São Lourenço da Mata
215,Luverdense / MT,Ponte Preta / SP,12/09/2014,21:50,Passo das Emas / Lucas do Rio Verde
216,Icasa / CE,Joinville / SC,12/09/2014,19:30,Mauro Castelo Branco Sampaio / Juazeiro do Norte
217,Avaí / SC,Vila Nova / GO,13/09/2014,21:00,Aderbal Ramos da Silva / Florianópolis
218,Atlético / GO,Vasco da Gama / RJ,13/09/2014,16:10,Estádio Nacional / Brasília
219,ABC / RN,América / RN,13/09/2014,16:10,Arena das Dunas / Natal
220,América / MG,Boa / MG,13/09/2014,16:10,Estádio Raimundo Sampaio / Belo Horizonte
221,Oeste / SP,Vasco da Gama / RJ,16/09/2014,21:50,Arena da Amazônia / Manaus
222,Portuguesa / SP,Boa / MG,16/09/2014,19:30,Dr. Oswaldo Teixeira Duarte / São Paulo
223,Paraná / PR,Ceará / CE,16/09/2014,19:30,Durival Britto e Silva / Curitiba
224,Náutico / PE,Joinville / SC,16/09/2014,19:30,Arena Pernambuco / São Lourenço da Mata
225,Luverdense / MT,Santa Cruz / PE,16/09/2014,21:50,Passo das Emas / Lucas do Rio Verde
226,Icasa / CE,Vila Nova / GO,16/09/2014,21:50,Mauro Castelo Branco Sampaio / Juazeiro do Norte
227,Avaí / SC,Sampaio Corrêa / MA,16/09/2014,19:30,Aderbal Ramos da Silva / Florianópolis
228,Atlético / GO,América / RN,16/09/2014,19:30,Serra Dourada / Goiânia
229,ABC / RN,Ponte Preta / SP,16/09/2014,21:50,Arena das Dunas / Natal
230,América / MG,Red Bull Bragantino / SP,16/09/2014,19:30,Estádio Raimundo Sampaio / Belo Horizonte
231,Red Bull Bragantino / SP,Luverdense / MT,20/09/2014,21:00,Nabi Abi Chedid / Bragança Paulista
232,Ponte Preta / SP,Oeste / SP,20/09/2014,16:10,Moisés Lucarelli / Campinas
233,Vasco da Gama / RJ,Náutico / PE,20/09/2014,16:10,São Januário / Rio de Janeiro
234,Santa Cruz / PE,Icasa / CE,20/09/2014,16:10,José do Rego Maciel / Recife
235,Sampaio Corrêa / MA,ABC / RN,20/09/2014,16:10,Estádio Governador João Castelo / São Luis
236,Ceará / CE,Avaí / SC,19/09/2014,21:50,Governador Plácido Castelo / Fortaleza
237,Joinville / SC,Atlético / GO,20/09/2014,16:10,Arena Joinville / Joinville
238,Vila Nova / GO,América / MG,20/09/2014,16:10,Serra Dourada / Goiânia
239,América / RN,Portuguesa / SP,19/09/2014,19:30,Arena das Dunas / Natal
240,Boa / MG,Paraná / PR,20/09/2014,21:00,Dilzon Melo / Varginha
241,Red Bull Bragantino / SP,Icasa / CE,23/09/2014,19:30,Nabi Abi Chedid / Bragança Paulista
242,Portuguesa / SP,Náutico / PE,23/09/2014,21:50,Dr. Oswaldo Teixeira Duarte / São Paulo
243,Paraná / PR,Avaí / SC,23/09/2014,19:30,Durival Britto e Silva / Curitiba
244,Santa Cruz / PE,Oeste / SP,23/09/2014,21:50,José do Rego Maciel / Recife
245,Sampaio Corrêa / MA,Vasco da Gama / RJ,23/09/2014,21:50,Estádio Governador João Castelo / São Luis
246,Ceará / CE,América / RN,23/09/2014,21:50,Governador Plácido Castelo / Fortaleza
247,Joinville / SC,América / MG,23/09/2014,19:30,Arena Joinville / Joinville
248,Vila Nova / GO,Ponte Preta / SP,23/09/2014,19:30,Serra Dourada / Goiânia
249,ABC / RN,Atlético / GO,23/09/2014,19:30,Maria Lamas Farache / Natal
250,Boa / MG,Luverdense / MT,23/09/2014,19:30,Dilzon Melo / Varginha
251,Oeste / SP,Red Bull Bragantino / SP,27/09/2014,16:10,Estádio Municipal dos Amaros / Itápolis
252,Ponte Preta / SP,Ceará / CE,27/09/2014,16:10,Moisés Lucarelli / Campinas
253,Vasco da Gama / RJ,Joinville / SC,26/09/2014,21:50,São Januário / Rio de Janeiro
254,Náutico / PE,Paraná / PR,26/09/2014,19:30,Arena Pernambuco / São Lourenço da Mata
255,Luverdense / MT,Sampaio Corrêa / MA,26/09/2014,19:30,Passo das Emas / Lucas do Rio Verde
256,Icasa / CE,ABC / RN,27/09/2014,21:00,Mauro Castelo Branco Sampaio / Juazeiro do Norte
257,Avaí / SC,Boa / MG,27/09/2014,16:10,Aderbal Ramos da Silva / Florianópolis
258,Atlético / GO,Portuguesa / SP,27/09/2014,21:00,Serra Dourada / Goiânia
259,América / RN,Vila Nova / GO,26/09/2014,19:30,Arena das Dunas / Natal
260,América / MG,Santa Cruz / PE,27/09/2014,16:10,Estádio Raimundo Sampaio / Belo Horizonte
261,Oeste / SP,ABC / RN,04/10/2014,21:00,Estádio Municipal dos Amaros / Itápolis
262,Ponte Preta / SP,Paraná / PR,30/09/2014,20:30,Moisés Lucarelli / Campinas
263,Vasco da Gama / RJ,Red Bull Bragantino / SP,03/10/2014,21:00,São Januário / Rio de Janeiro
264,Santa Cruz / PE,Boa / MG,03/10/2014,19:30,Arena Pernambuco / São Lourenço da Mata
265,Sampaio Corrêa / MA,Portuguesa / SP,30/09/2014,19:30,Estádio Governador João Castelo / São Luis
266,Icasa / CE,Luverdense / MT,30/09/2014,19:30,Mauro Castelo Branco Sampaio / Juazeiro do Norte
267,Avaí / SC,Náutico / PE,04/10/2014,16:20,Aderbal Ramos da Silva / Florianópolis
268,Vila Nova / GO,Ceará / CE,30/09/2014,19:30,Serra Dourada / Goiânia
269,América / RN,Joinville / SC,04/10/2014,21:00,Arena das Dunas / Natal
270,América / MG,Atlético / GO,03/10/2014,19:30,Estádio Raimundo Sampaio / Belo Horizonte
271,Red Bull Bragantino / SP,Vila Nova / GO,07/10/2014,19:30,Nabi Abi Chedid / Bragança Paulista
272,Portuguesa / SP,Vasco da Gama / RJ,07/10/2014,21:50,Dr. Oswaldo Teixeira Duarte / São Paulo
273,Paraná / PR,Oeste / SP,07/10/2014,19:30,Durival Britto e Silva / Curitiba
274,Náutico / PE,América / MG,07/10/2014,19:30,Arena Pernambuco / São Lourenço da Mata
275,Luverdense / MT,América / RN,07/10/2014,21:50,Passo das Emas / Lucas do Rio Verde
276,Ceará / CE,Sampaio Corrêa / MA,07/10/2014,19:30,Governador Plácido Castelo / Fortaleza
277,Joinville / SC,Santa Cruz / PE,07/10/2014,21:50,Arena Joinville / Joinville
278,Atlético / GO,Icasa / CE,07/10/2014,19:30,Serra Dourada / Goiânia
279,ABC / RN,Avaí / SC,07/10/2014,21:50,Maria Lamas Farache / Natal
280,Boa / MG,Ponte Preta / SP,07/10/2014,19:30,Dilzon Melo / Varginha
281,Oeste / SP,Atlético / GO,10/10/2014,19:30,Estádio Municipal dos Amaros / Itápolis
282,Ponte Preta / SP,Santa Cruz / PE,11/10/2014,16:10,Moisés Lucarelli / Campinas
283,Vasco da Gama / RJ,Boa / MG,10/10/2014,19:30,São Januário / Rio de Janeiro
284,Náutico / PE,ABC / RN,11/10/2014,16:10,Arena Pernambuco / São Lourenço da Mata
