Game,Home,Away,Date,Time,Stadium
112,Flamengo / RJ,Athletico Paranaense / PR,05/07/2023,21:30,Jornalista Mário Filho / Rio de Janeiro
113,Corinthians / SP,América / MG,15/07/2023,16:30,Arena Corinthians / Sao Paulo
114,Palmeiras / SP,São Paulo / SP,13/07/2023,20:00,Allianz Parque / Sao Paulo
115,Grêmio / RS,Bahia / BA,12/07/2023,19:00,Arena do Grêmio / Porto Alegre
116,Athletico Paranaense / PR,Flamengo / RJ,12/07/2023,21:30,Ligga Arena / Curitiba
117,Corinthians / SP,São Paulo / SP,25/07/2023,21:30,Arena Corinthians / Sao Paulo
118,Grêmio / RS,Flamengo / RJ,26/07/2023,21:30,Arena do Grêmio / Porto Alegre
119,São Paulo / SP,Corinthians / SP,16/08/2023,19:30,Cícero Pompeu de Toledo / Sao Paulo
120,Flamengo / RJ,Grêmio / RS,16/08/2023,21:30,Jornalista Mário Filho / Rio de Janeiro
121,Flamengo / RJ,São Paulo / SP,17/09/2023,16:00,Jornalista Mário Filho / Rio de Janeiro
122,São Paulo / SP,Flamengo / RJ,24/09/2023,16:00,Cícero Pompeu de Toledo / Sao Paulo
