Game,Home,Away
001,Americano / RJ,Novorizontino / SP
002,Madureira / RJ,Linense / SP
003,Ipora / GO,Corumbaense / MS
004,Sergipe / SE,ASA / AL
005,São José / RS,Brusque / SC
006,Ferroviária / SP,Novo Hamburgo / RS
007,Cordino / MA,Ferroviário / CE
008,Ceilândia / DF,Sinop / MT
009,Macapá / AP,Rio Branco / AC
010,São Raimundo / PA,Real Desportivo / RO
011,4 de Julho / PI,Interporto / TO
012,Sparta / TO,Altos / PI
013,Guarani / CE,Belo Jardim / PE
014,Jacuipense / BA,Central / PE
015,Flamengo / PE,Murici / AL
016,Campinense / PB,Fluminense de Feira / BA
017,Santa Rita / AL,Itabaiana / SE
018,Espirito Santo / ES,URT / MG
019,Itumbiara / GO,Macaé / RJ
020,Uberlândia / MG,Atlético / ES
021,Maringá / PR,Caldense / MG
022,Internacional / SC,Caxias / RS
023,Mirassol / SP,Nova Iguaçu / RJ
024,Tubarão / SC,Cianorte / PR
025,Prudentópolis / PR,Mogi Mirim / SP
026,Bare / RR,Manaus / AM
027,Nacional / AM,São Raimundo / RR
028,ASSU / RN,Moto Club / MA
029,Dom Bosco / MT,Brasiliense / DF
030,Novoperario / MS,Aparecidense / GO
031,Plácido de Castro / AC,Santos / AP
032,Barcelona / RO,Independente / PA
033,Vitória da Conquista / BA,Treze / PB
034,Imperatriz / MA,América / RN
035,Aparecidense / GO,Ceilândia / DF
036,Nova Iguaçu / RJ,Internacional / SC
037,Ferroviário / CE,4 de Julho / PI
038,América / RN,Guarani / CE
039,Manaus / AM,Macapá / AP
040,Rio Branco / AC,Bare / RR
041,Linense / SP,Maringá / PR
042,Novorizontino / SP,Uberlândia / MG
043,Independente / PA,Plácido de Castro / AC
044,Santos / AP,Barcelona / RO
045,Interporto / TO,Cordino / MA
046,Moto Club / MA,Sparta / TO
047,Altos / PI,ASSU / RN
048,Belo Jardim / PE,Imperatriz / MA
049,ASA / AL,Jacuipense / BA
050,Central / PE,Sergipe / SE
051,Murici / AL,Campinense / PB
052,Fluminense de Feira / BA,Flamengo / PE
053,Treze / PB,Santa Rita / AL
054,Brasiliense / DF,Ipora / GO
055,URT / MG,Itumbiara / GO
056,Macaé / RJ,Espirito Santo / ES
057,Atlético / ES,Americano / RJ
058,Caldense / MG,Madureira / RJ
059,Caxias / RS,Mirassol / SP
060,Cianorte / PR,Ferroviária / SP
